Disease,Demographics,Counts
23919004.0,aspirin,2
23919004.0,denosumab,1
23919004.0,etanercept,2
23919004.0,oxycodone,1
23919004.0,paracetamol,1
23919004.0,pregabalin,2
24693007.0,abilify,2
24693007.0,acetaminophen,56
24693007.0,adalimumab,1
24693007.0,adderall,3
24693007.0,alimta,1
24693007.0,aripiprazole,1
24693007.0,aspirin,29
24693007.0,atazanavir,1
24693007.0,atorvastatin,2
24693007.0,benadryl,3
24693007.0,budesonide,1
24693007.0,buprenorphine,3
24693007.0,castor oil,1
24693007.0,celebrex,22
24693007.0,celecoxib,12
24693007.0,cialis,13
24693007.0,crestor,2
24693007.0,cymbalta,233
24693007.0,denosumab,1
24693007.0,diovan,4
24693007.0,divalproex sodium,2
24693007.0,doxycycline,7
24693007.0,duloxetine,354
24693007.0,enbrel,3
24693007.0,esomeprazole,1
24693007.0,eszopiclone,1
24693007.0,etanercept,3
24693007.0,everolimus,1
24693007.0,evista,2
24693007.0,ezetimibe,1
24693007.0,fentanyl,20
24693007.0,filgrastim,2
24693007.0,heparin,1
24693007.0,humira,5
24693007.0,ibuprofen,57
24693007.0,insulin,160
24693007.0,insulin aspart,1
24693007.0,lantus,1
24693007.0,levothyroxine,8
24693007.0,lidocaine,31
24693007.0,lipitor,5
24693007.0,liraglutide,1
24693007.0,lunesta,4
24693007.0,lyrica,378
24693007.0,melatonin,76
24693007.0,memantine,14
24693007.0,methylphenidate,1
24693007.0,namenda,1
24693007.0,neupogen,1
24693007.0,nexium,2
24693007.0,nicotine,15
24693007.0,oxycodone,26
24693007.0,oxycontin,17
24693007.0,paracetamol,26
24693007.0,pepto bismol,1
24693007.0,pregabalin,447
24693007.0,quetiapine,14
24693007.0,remicade,1
24693007.0,restasis,2
24693007.0,ritalin,2
24693007.0,rituximab,1
24693007.0,sildenafil,2
24693007.0,suboxone,1
24693007.0,synthroid,8
24693007.0,triamcinolone,1
24693007.0,truvada,1
24693007.0,vaccines,22
24693007.0,viagra,29
24693007.0,vytorin,1
24693007.0,warfarin,7
24693007.0,xarelto,1
24700007.0,abatacept,7
24700007.0,abilify,2
24700007.0,abiraterone,2
24700007.0,acetaminophen,1
24700007.0,adalimumab,23
24700007.0,adderall,4
24700007.0,afinitor,2
24700007.0,aranesp,2
24700007.0,aripiprazole,4
24700007.0,aspirin,52
24700007.0,atorvastatin,27
24700007.0,avastin,7
24700007.0,avonex,243
24700007.0,avonex pen,1
24700007.0,benadryl,3
24700007.0,bevacizumab,8
24700007.0,budesonide,1
24700007.0,buprenorphine,2
24700007.0,capecitabine,1
24700007.0,castor oil,3
24700007.0,celecoxib,5
24700007.0,cialis,6
24700007.0,copaxone,406
24700007.0,crestor,1
24700007.0,cymbalta,4
24700007.0,dabigatran,3
24700007.0,denosumab,6
24700007.0,divalproex sodium,1
24700007.0,doxycycline,7
24700007.0,duloxetine,6
24700007.0,enbrel,4
24700007.0,epoetin alfa,1
24700007.0,eszopiclone,1
24700007.0,etanercept,23
24700007.0,everolimus,1
24700007.0,fenofibrate,2
24700007.0,fentanyl,1
24700007.0,filgrastim,1
24700007.0,fingolimod,911
24700007.0,gilenya,210
24700007.0,glatiramer,695
24700007.0,heparin,15
24700007.0,herceptin,3
24700007.0,humira,6
24700007.0,ibuprofen,15
24700007.0,imatinib,17
24700007.0,infliximab,28
24700007.0,insulin,753
24700007.0,isentress,3
24700007.0,lantus,1
24700007.0,lantus solostar,1
24700007.0,levothyroxine,4
24700007.0,lidocaine,15
24700007.0,lipitor,3
24700007.0,lucentis,4
24700007.0,lyrica,3
24700007.0,melatonin,104
24700007.0,memantine,22
24700007.0,methylphenidate,5
24700007.0,metoprolol,1
24700007.0,namenda,2
24700007.0,neulasta,2
24700007.0,nexium,1
24700007.0,nicotine,34
24700007.0,omalizumab,3
24700007.0,orencia,5
24700007.0,oseltamivir,2
24700007.0,oxycodone,3
24700007.0,oxycontin,2
24700007.0,paracetamol,3
24700007.0,pradaxa,1
24700007.0,pregabalin,7
24700007.0,quetiapine,10
24700007.0,raloxifene,1
24700007.0,raltegravir,4
24700007.0,ranibizumab,2
24700007.0,rebif,174
24700007.0,remicade,2
24700007.0,ritalin,3
24700007.0,rituximab,209
24700007.0,rivaroxaban,4
24700007.0,rosuvastatin,2
24700007.0,sildenafil,24
24700007.0,solifenacin,4
24700007.0,stelara,1
24700007.0,synagis,1
24700007.0,synthroid,2
24700007.0,tadalafil,6
24700007.0,tamiflu,2
24700007.0,telaprevir,2
24700007.0,trastuzumab,5
24700007.0,triamcinolone,11
24700007.0,ustekinumab,23
24700007.0,vaccines,230
24700007.0,vesicare,1
24700007.0,viagra,26
24700007.0,warfarin,3
24700007.0,xgeva,1
24700007.0,xolair,2
25458004.0,acetaminophen,1
25458004.0,aciphex,1
25458004.0,aspirin,8
25458004.0,esomeprazole,1
25458004.0,heparin,1
25458004.0,ibuprofen,1
25458004.0,nexium,1
25458004.0,pegfilgrastim,1
25458004.0,raloxifene,2
25458004.0,viagra,1
26889001.0,acetaminophen,4
26889001.0,aspirin,3
26889001.0,atorvastatin,2
26889001.0,fingolimod,1
26889001.0,heparin,1
26889001.0,ibuprofen,9
26889001.0,infliximab,1
26889001.0,insulin,47
26889001.0,isentress,1
26889001.0,lipitor,4
26889001.0,raltegravir,1
26889001.0,sildenafil,2
26929004.0,abilify,3
26929004.0,acetaminophen,15
26929004.0,aciphex,1
26929004.0,adalimumab,3
26929004.0,adderall,9
26929004.0,aripiprazole,27
26929004.0,aspirin,84
26929004.0,atorvastatin,54
26929004.0,avastin,2
26929004.0,benadryl,6
26929004.0,benicar,2
26929004.0,bevacizumab,3
26929004.0,buprenorphine,5
26929004.0,celebrex,8
26929004.0,celecoxib,28
26929004.0,cialis,17
26929004.0,cinacalcet,1
26929004.0,copaxone,1
26929004.0,crestor,2
26929004.0,cymbalta,3
26929004.0,dabigatran,2
26929004.0,denosumab,1
26929004.0,diovan,2
26929004.0,divalproex sodium,1
26929004.0,doxycycline,15
26929004.0,duloxetine,2
26929004.0,enbrel,19
26929004.0,esomeprazole,1
26929004.0,eszopiclone,1
26929004.0,etanercept,30
26929004.0,everolimus,1
26929004.0,evista,1
26929004.0,ezetimibe,2
26929004.0,fenofibrate,8
26929004.0,fentanyl,5
26929004.0,filgrastim,3
26929004.0,fingolimod,6
26929004.0,fluticasone propionate,1
26929004.0,glatiramer,7
26929004.0,heparin,53
26929004.0,herceptin,4
26929004.0,humalog,2
26929004.0,ibuprofen,87
26929004.0,imatinib,6
26929004.0,infliximab,4
26929004.0,insulin,1538
26929004.0,insulin aspart,1
26929004.0,insulin detemir,3
26929004.0,janumet,1
26929004.0,januvia,2
26929004.0,lantus,1
26929004.0,levothyroxine,3
26929004.0,lidocaine,1
26929004.0,lipitor,22
26929004.0,liraglutide,31
26929004.0,lucentis,1
26929004.0,lunesta,1
26929004.0,lyrica,1
26929004.0,melatonin,301
26929004.0,memantine,948
26929004.0,methylphenidate,27
26929004.0,metoprolol,4
26929004.0,namenda,140
26929004.0,nexium,5
26929004.0,nicotine,365
26929004.0,oxycodone,5
26929004.0,paracetamol,11
26929004.0,pregabalin,5
26929004.0,quetiapine,37
26929004.0,rabeprazole,1
26929004.0,raloxifene,9
26929004.0,ranibizumab,2
26929004.0,remicade,1
26929004.0,restasis,4
26929004.0,ritalin,16
26929004.0,rituximab,2
26929004.0,rivaroxaban,1
26929004.0,rosuvastatin,3
26929004.0,sensipar,1
26929004.0,sildenafil,17
26929004.0,sitagliptin,7
26929004.0,solifenacin,1
26929004.0,synthroid,3
26929004.0,tadalafil,1
26929004.0,tamiflu,2
26929004.0,triamcinolone,2
26929004.0,vaccines,218
26929004.0,valsartan,9
26929004.0,vesicare,1
26929004.0,viagra,69
26929004.0,victoza,2
26929004.0,vyvanse,4
26929004.0,warfarin,19
26929004.0,xolair,1
29384001.0,acetaminophen,25
29384001.0,aciphex,79
29384001.0,adalimumab,2
29384001.0,aripiprazole,1
29384001.0,aspirin,224
29384001.0,atorvastatin,6
29384001.0,atripla,2
29384001.0,avastin,1
29384001.0,benicar,1
29384001.0,bevacizumab,4
29384001.0,budesonide,6
29384001.0,capecitabine,2
29384001.0,castor oil,2
29384001.0,celecoxib,18
29384001.0,cialis,10
29384001.0,complera,2
29384001.0,cymbalta,3
29384001.0,dabigatran,7
29384001.0,darbepoetin alfa,1
29384001.0,dexilant,4
29384001.0,dexlansoprazole,4
29384001.0,doxycycline,7
29384001.0,enbrel,1
29384001.0,esomeprazole,47
29384001.0,eszopiclone,1
29384001.0,etanercept,1
29384001.0,everolimus,3
29384001.0,fentanyl,1
29384001.0,filgrastim,2
29384001.0,heparin,12
29384001.0,hydrocortisone cream,1
29384001.0,ibuprofen,62
29384001.0,imatinib,2
29384001.0,infliximab,7
29384001.0,insulin,86
29384001.0,levothyroxine,10
29384001.0,lidocaine,6
29384001.0,lipitor,1
29384001.0,lyrica,1
29384001.0,melatonin,18
29384001.0,memantine,1
29384001.0,metoprolol,4
29384001.0,namenda,1
29384001.0,nexium,96
29384001.0,nicotine,11
29384001.0,oseltamivir,3
29384001.0,oxycodone,2
29384001.0,paracetamol,15
29384001.0,pegfilgrastim,1
29384001.0,pepto bismol,3
29384001.0,pradaxa,1
29384001.0,pregabalin,2
29384001.0,rabeprazole,46
29384001.0,raloxifene,5
29384001.0,ritalin,2
29384001.0,rituximab,6
29384001.0,rivaroxaban,5
29384001.0,rosuvastatin,3
29384001.0,sildenafil,1
29384001.0,sitagliptin,1
29384001.0,synthroid,1
29384001.0,trastuzumab,3
29384001.0,triamcinolone,1
29384001.0,vaccines,29
29384001.0,valsartan,2
29384001.0,viagra,10
29384001.0,warfarin,11
29384001.0,xarelto,4
29384001.0,xeloda,1
30811009.0,bevacizumab,1
30811009.0,dabigatran,2
30811009.0,doxycycline,4
30811009.0,esomeprazole,1
30811009.0,ibuprofen,2
30811009.0,imatinib,1
30811009.0,warfarin,2
31384009.0,abatacept,3
31384009.0,adalimumab,2
31384009.0,aspirin,1
31384009.0,benadryl,1
31384009.0,cialis,2
31384009.0,cymbalta,2
31384009.0,denosumab,1
31384009.0,etanercept,7
31384009.0,everolimus,2
31384009.0,imatinib,3
31384009.0,infliximab,15
31384009.0,insulin,24
31384009.0,isentress,1
31384009.0,pregabalin,2
31384009.0,rituximab,36
31384009.0,ustekinumab,1
31384009.0,vaccines,5
31384009.0,warfarin,1
32398004.0,abatacept,4
32398004.0,abilify,1
32398004.0,acetaminophen,36
32398004.0,adalimumab,5
32398004.0,aripiprazole,2
32398004.0,aspirin,58
32398004.0,avonex,1
32398004.0,benadryl,2
32398004.0,benicar,2
32398004.0,budesonide,28
32398004.0,buprenorphine,2
32398004.0,castor oil,4
32398004.0,celebrex,2
32398004.0,celecoxib,1
32398004.0,cialis,15
32398004.0,denosumab,2
32398004.0,doxycycline,63
32398004.0,duloxetine,1
32398004.0,enbrel,1
32398004.0,esomeprazole,1
32398004.0,etanercept,1
32398004.0,everolimus,2
32398004.0,fenofibrate,1
32398004.0,fentanyl,4
32398004.0,fingolimod,4
32398004.0,fluticasone propionate,5
32398004.0,gilenya,1
32398004.0,heparin,11
32398004.0,humira,2
32398004.0,ibuprofen,32
32398004.0,infliximab,3
32398004.0,insulin,38
32398004.0,insulin aspart,1
32398004.0,levothyroxine,1
32398004.0,lipitor,2
32398004.0,lyrica,2
32398004.0,melatonin,4
32398004.0,metoprolol,2
32398004.0,nasonex,1
32398004.0,nexium,3
32398004.0,nicotine,59
32398004.0,omalizumab,2
32398004.0,orencia,1
32398004.0,oseltamivir,27
32398004.0,palivizumab,5
32398004.0,paracetamol,26
32398004.0,pemetrexed,1
32398004.0,pregabalin,2
32398004.0,quetiapine,1
32398004.0,raltegravir,1
32398004.0,ritalin,1
32398004.0,rituximab,12
32398004.0,sildenafil,2
32398004.0,stelara,1
32398004.0,symbicort,17
32398004.0,synthroid,3
32398004.0,tamiflu,19
32398004.0,tiotropium bromide,2
32398004.0,tylenol pm,1
32398004.0,ustekinumab,1
32398004.0,vaccines,243
32398004.0,valsartan,1
32398004.0,viagra,32
32398004.0,vytorin,1
32398004.0,warfarin,3
32798002.0,abilify,2
32798002.0,acetaminophen,16
32798002.0,aciphex,1
32798002.0,adalimumab,1
32798002.0,adderall,3
32798002.0,aripiprazole,38
32798002.0,aspirin,45
32798002.0,atorvastatin,3
32798002.0,benadryl,5
32798002.0,bevacizumab,1
32798002.0,buprenorphine,2
32798002.0,capecitabine,2
32798002.0,castor oil,1
32798002.0,celecoxib,5
32798002.0,cialis,22
32798002.0,cinacalcet,3
32798002.0,copaxone,6
32798002.0,dabigatran,3
32798002.0,divalproex sodium,2
32798002.0,doxycycline,11
32798002.0,duloxetine,11
32798002.0,esomeprazole,2
32798002.0,eszopiclone,2
32798002.0,etanercept,4
32798002.0,ezetimibe,1
32798002.0,fenofibrate,5
32798002.0,fentanyl,8
32798002.0,filgrastim,5
32798002.0,fingolimod,3
32798002.0,glatiramer,4
32798002.0,heparin,3
32798002.0,humira,2
32798002.0,ibuprofen,30
32798002.0,imatinib,2
32798002.0,infliximab,5
32798002.0,insulin,223
32798002.0,januvia,1
32798002.0,lidocaine,2
32798002.0,lipitor,1
32798002.0,liraglutide,13
32798002.0,melatonin,125
32798002.0,memantine,105
32798002.0,methylphenidate,44
32798002.0,metoprolol,4
32798002.0,namenda,1
32798002.0,neupogen,1
32798002.0,nexium,3
32798002.0,nicotine,260
32798002.0,oxycodone,8
32798002.0,oxycontin,4
32798002.0,paracetamol,13
32798002.0,pegfilgrastim,1
32798002.0,pregabalin,4
32798002.0,quetiapine,104
32798002.0,raloxifene,4
32798002.0,ranibizumab,1
32798002.0,remicade,1
32798002.0,ritalin,8
32798002.0,rivaroxaban,1
32798002.0,rosuvastatin,3
32798002.0,sildenafil,12
32798002.0,sitagliptin,3
32798002.0,solifenacin,1
32798002.0,tadalafil,4
32798002.0,trastuzumab,1
32798002.0,triamcinolone,1
32798002.0,vaccines,15
32798002.0,valsartan,4
32798002.0,viagra,21
32798002.0,warfarin,6
32914008.0,abilify,1
32914008.0,acetaminophen,1
32914008.0,aripiprazole,7
32914008.0,aspirin,3
32914008.0,atorvastatin,1
32914008.0,benadryl,1
32914008.0,celecoxib,1
32914008.0,cialis,2
32914008.0,cymbalta,1
32914008.0,duloxetine,1
32914008.0,eszopiclone,2
32914008.0,fentanyl,1
32914008.0,heparin,1
32914008.0,humira,1
32914008.0,infliximab,1
32914008.0,insulin,8
32914008.0,levothyroxine,1
32914008.0,lipitor,1
32914008.0,lisdexamfetamine,1
32914008.0,lunesta,4
32914008.0,lyrica,7
32914008.0,melatonin,36
32914008.0,memantine,1
32914008.0,methylphenidate,5
32914008.0,metoprolol,1
32914008.0,nicotine,9
32914008.0,oxycodone,13
32914008.0,oxycontin,3
32914008.0,palivizumab,1
32914008.0,paracetamol,1
32914008.0,pregabalin,20
32914008.0,quetiapine,4
32914008.0,remicade,1
32914008.0,restasis,2
32914008.0,ritalin,4
32914008.0,rituximab,3
32914008.0,rivaroxaban,1
32914008.0,sildenafil,1
32914008.0,stelara,1
32914008.0,ustekinumab,1
32914008.0,vaccines,8
32914008.0,valsartan,1
32914008.0,viagra,10
32914008.0,warfarin,1
34486009.0,acetaminophen,1
34486009.0,adalimumab,1
34486009.0,aripiprazole,1
34486009.0,aspirin,3
34486009.0,benadryl,1
34486009.0,capecitabine,1
34486009.0,cialis,3
34486009.0,doxycycline,1
34486009.0,etanercept,2
34486009.0,fingolimod,3
34486009.0,gravol,1
34486009.0,heparin,2
34486009.0,imatinib,1
34486009.0,infliximab,1
34486009.0,insulin,319
34486009.0,levothyroxine,121
34486009.0,melatonin,11
34486009.0,metoprolol,11
34486009.0,nicotine,1
34486009.0,paracetamol,1
34486009.0,pitocin,1
34486009.0,quetiapine,1
34486009.0,raloxifene,1
34486009.0,rituximab,22
34486009.0,sildenafil,2
34486009.0,synthroid,18
34486009.0,triamcinolone,1
34486009.0,vaccines,5
34486009.0,valsartan,4
34486009.0,viagra,3
34486009.0,warfarin,11
34840004.0,acetaminophen,5
34840004.0,aciphex,2
34840004.0,adalimumab,1
34840004.0,adderall,1
34840004.0,aspirin,20
34840004.0,atazanavir,1
34840004.0,atorvastatin,1
34840004.0,budesonide,1
34840004.0,castor oil,4
34840004.0,celebrex,1
34840004.0,celecoxib,3
34840004.0,cialis,2
34840004.0,crestor,1
34840004.0,darunavir,1
34840004.0,doxycycline,4
34840004.0,enbrel,2
34840004.0,etanercept,2
34840004.0,fentanyl,1
34840004.0,heparin,3
34840004.0,ibuprofen,43
34840004.0,infliximab,1
34840004.0,insulin,16
34840004.0,levothyroxine,1
34840004.0,lidocaine,4
34840004.0,lipitor,1
34840004.0,lyrica,1
34840004.0,nasonex,1
34840004.0,nexium,1
34840004.0,nicotine,1
34840004.0,oxycontin,5
34840004.0,paracetamol,5
34840004.0,pregabalin,1
34840004.0,rituximab,2
34840004.0,rosuvastatin,1
34840004.0,sildenafil,1
34840004.0,sitagliptin,1
34840004.0,synthroid,4
34840004.0,triamcinolone,8
34840004.0,truvada,1
34840004.0,viagra,2
34840004.0,warfarin,1
3545003.0,aspirin,4
3545003.0,atazanavir,1
3545003.0,atorvastatin,8
3545003.0,cinacalcet,2
3545003.0,doxycycline,1
3545003.0,everolimus,1
3545003.0,fenofibrate,2
3545003.0,fentanyl,3
3545003.0,heparin,2
3545003.0,imatinib,3
3545003.0,infliximab,1
3545003.0,insulin,189
3545003.0,insulin aspart,1
3545003.0,insulin detemir,1
3545003.0,levothyroxine,7
3545003.0,lidocaine,3
3545003.0,liraglutide,4
3545003.0,melatonin,3
3545003.0,metoprolol,3
3545003.0,nicotine,1
3545003.0,rituximab,1
3545003.0,rivaroxaban,1
3545003.0,rosuvastatin,4
3545003.0,sildenafil,13
3545003.0,sitagliptin,16
3545003.0,tadalafil,2
3545003.0,trastuzumab,8
3545003.0,valsartan,12
3545003.0,viagra,1
35489007.0,abilify,384
35489007.0,abiraterone,4
35489007.0,acetaminophen,173
35489007.0,aciphex,8
35489007.0,adalimumab,29
35489007.0,adderall,242
35489007.0,adderall xr,6
35489007.0,alimta,1
35489007.0,androgel,13
35489007.0,aripiprazole,457
35489007.0,aspirin,485
35489007.0,atazanavir,15
35489007.0,atorvastatin,49
35489007.0,atripla,48
35489007.0,avastin,1
35489007.0,avonex,19
35489007.0,benadryl,43
35489007.0,benicar,5
35489007.0,bevacizumab,9
35489007.0,budesonide,16
35489007.0,buprenorphine,431
35489007.0,capecitabine,5
35489007.0,castor oil,11
35489007.0,celebrex,39
35489007.0,celecoxib,109
35489007.0,cialis,353
35489007.0,cinacalcet,3
35489007.0,complera,3
35489007.0,copaxone,12
35489007.0,crestor,15
35489007.0,cymbalta,551
35489007.0,dabigatran,6
35489007.0,darbepoetin alfa,2
35489007.0,darunavir,4
35489007.0,denosumab,5
35489007.0,dexlansoprazole,2
35489007.0,diovan,9
35489007.0,divalproex sodium,28
35489007.0,doxycycline,82
35489007.0,duloxetine,874
35489007.0,enbrel,11
35489007.0,epoetin alfa,2
35489007.0,epogen,1
35489007.0,esomeprazole,13
35489007.0,eszopiclone,32
35489007.0,etanercept,65
35489007.0,everolimus,9
35489007.0,evista,4
35489007.0,ezetimibe,6
35489007.0,fenofibrate,9
35489007.0,fentanyl,931
35489007.0,filgrastim,7
35489007.0,fingolimod,23
35489007.0,flovent hfa,1
35489007.0,fluticasone propionate,7
35489007.0,gilenya,3
35489007.0,glatiramer,28
35489007.0,heparin,79
35489007.0,herceptin,2
35489007.0,humira,9
35489007.0,hydrocodone bitartrate,11
35489007.0,hydrocortisone cream,1
35489007.0,ibuprofen,173
35489007.0,imatinib,16
35489007.0,infliximab,100
35489007.0,insulin,3001
35489007.0,insulin glargine,4
35489007.0,isentress,7
35489007.0,janumet,1
35489007.0,januvia,6
35489007.0,lantus,2
35489007.0,levothyroxine,107
35489007.0,lidocaine,265
35489007.0,lipitor,31
35489007.0,liraglutide,18
35489007.0,lisdexamfetamine,24
35489007.0,lunesta,23
35489007.0,lyrica,66
35489007.0,melatonin,1342
35489007.0,memantine,173
35489007.0,methylphenidate,308
35489007.0,metoprolol,98
35489007.0,mometasone,6
35489007.0,namenda,17
35489007.0,nasonex,10
35489007.0,neulasta,1
35489007.0,neupogen,2
35489007.0,nexium,27
35489007.0,nexplanon,6
35489007.0,nicotine,2302
35489007.0,omalizumab,6
35489007.0,orencia,3
35489007.0,oseltamivir,13
35489007.0,oxycodone,219
35489007.0,oxycontin,81
35489007.0,palivizumab,1
35489007.0,paracetamol,127
35489007.0,pegfilgrastim,1
35489007.0,pemetrexed,5
35489007.0,pitocin,9
35489007.0,pradaxa,3
35489007.0,pregabalin,175
35489007.0,prezista,3
35489007.0,quetiapine,670
35489007.0,rabeprazole,6
35489007.0,raloxifene,21
35489007.0,raltegravir,11
35489007.0,ranibizumab,11
35489007.0,rebif,19
35489007.0,remicade,11
35489007.0,renvela,3
35489007.0,reyataz,5
35489007.0,ritalin,266
35489007.0,rituximab,20
35489007.0,rivaroxaban,8
35489007.0,rosuvastatin,11
35489007.0,seroquel xr,32
35489007.0,sildenafil,141
35489007.0,sitagliptin,6
35489007.0,solifenacin,6
35489007.0,stelara,1
35489007.0,stribild,4
35489007.0,suboxone,82
35489007.0,symbicort,2
35489007.0,synagis,1
35489007.0,synthroid,69
35489007.0,tadalafil,52
35489007.0,tamiflu,7
35489007.0,telaprevir,14
35489007.0,tiotropium bromide,1
35489007.0,trastuzumab,11
35489007.0,triamcinolone,18
35489007.0,truvada,12
35489007.0,tylenol pm,3
35489007.0,ustekinumab,17
35489007.0,vaccines,204
35489007.0,valsartan,10
35489007.0,ventolin hfa,3
35489007.0,vesicare,3
35489007.0,viagra,766
35489007.0,victoza,3
35489007.0,vytorin,2
35489007.0,vyvanse,39
35489007.0,warfarin,130
35489007.0,xarelto,6
35489007.0,xeloda,2
35489007.0,xolair,5
36971009.0,acetaminophen,5
36971009.0,aspirin,6
36971009.0,atripla,1
36971009.0,benadryl,3
36971009.0,budesonide,1
36971009.0,cialis,3
36971009.0,crestor,1
36971009.0,doxycycline,30
36971009.0,esomeprazole,1
36971009.0,fluticasone propionate,4
36971009.0,ibuprofen,8
36971009.0,insulin,1
36971009.0,levothyroxine,1
36971009.0,lidocaine,1
36971009.0,lipitor,2
36971009.0,melatonin,1
36971009.0,metoprolol,1
36971009.0,nasonex,2
36971009.0,nicotine,3
36971009.0,oseltamivir,1
36971009.0,paracetamol,2
36971009.0,quetiapine,1
36971009.0,sildenafil,2
36971009.0,symbicort,1
36971009.0,synthroid,1
36971009.0,tamiflu,1
36971009.0,vaccines,4
36971009.0,viagra,6
3716002.0,alimta,1
3716002.0,aspirin,3
3716002.0,cinacalcet,2
3716002.0,crestor,1
3716002.0,doxycycline,3
3716002.0,etanercept,1
3716002.0,fentanyl,3
3716002.0,heparin,1
3716002.0,insulin,45
3716002.0,levothyroxine,161
3716002.0,melatonin,2
3716002.0,metoprolol,5
3716002.0,nicotine,4
3716002.0,pemetrexed,2
3716002.0,sildenafil,2
3716002.0,sitagliptin,2
3716002.0,synthroid,24
3716002.0,valsartan,1
3716002.0,viagra,3
3716002.0,warfarin,4
3716002.0,xeloda,1
3723001.0,abatacept,642
3723001.0,abilify,19
3723001.0,acetaminophen,245
3723001.0,aciphex,3
3723001.0,adalimumab,1436
3723001.0,adderall,4
3723001.0,afinitor,1
3723001.0,aranesp,9
3723001.0,aripiprazole,2
3723001.0,aspirin,1192
3723001.0,atazanavir,3
3723001.0,atorvastatin,60
3723001.0,atripla,3
3723001.0,avastin,26
3723001.0,avonex,4
3723001.0,benadryl,18
3723001.0,benicar,6
3723001.0,bevacizumab,22
3723001.0,budesonide,13
3723001.0,buprenorphine,10
3723001.0,capecitabine,3
3723001.0,castor oil,45
3723001.0,celebrex,433
3723001.0,celecoxib,534
3723001.0,cialis,104
3723001.0,copaxone,6
3723001.0,crestor,19
3723001.0,cymbalta,26
3723001.0,dabigatran,3
3723001.0,darunavir,1
3723001.0,denosumab,57
3723001.0,diovan,3
3723001.0,doxycycline,172
3723001.0,duloxetine,15
3723001.0,enbrel,468
3723001.0,epoetin alfa,2
3723001.0,epogen,3
3723001.0,esomeprazole,6
3723001.0,eszopiclone,5
3723001.0,etanercept,1901
3723001.0,everolimus,4
3723001.0,evista,3
3723001.0,ezetimibe,3
3723001.0,fenofibrate,16
3723001.0,fentanyl,39
3723001.0,filgrastim,7
3723001.0,fingolimod,11
3723001.0,fluticasone propionate,3
3723001.0,gilenya,4
3723001.0,glatiramer,6
3723001.0,heparin,93
3723001.0,herceptin,39
3723001.0,humalog,1
3723001.0,humira,577
3723001.0,ibuprofen,737
3723001.0,imatinib,42
3723001.0,infliximab,1843
3723001.0,insulin,1498
3723001.0,insulin detemir,1
3723001.0,insulin glargine,7
3723001.0,isentress,1
3723001.0,januvia,3
3723001.0,lantus,2
3723001.0,lantus solostar,1
3723001.0,levothyroxine,16
3723001.0,lidocaine,35
3723001.0,lipitor,21
3723001.0,lucentis,4
3723001.0,lunesta,4
3723001.0,lyrica,22
3723001.0,melatonin,75
3723001.0,memantine,9
3723001.0,methylphenidate,3
3723001.0,metoprolol,8
3723001.0,mometasone,2
3723001.0,namenda,5
3723001.0,nasonex,2
3723001.0,neulasta,17
3723001.0,neupogen,7
3723001.0,nexium,14
3723001.0,nicotine,87
3723001.0,omalizumab,14
3723001.0,orencia,102
3723001.0,oseltamivir,2
3723001.0,oxycodone,47
3723001.0,oxycontin,39
3723001.0,palivizumab,2
3723001.0,paracetamol,141
3723001.0,pegfilgrastim,3
3723001.0,pemetrexed,4
3723001.0,pradaxa,1
3723001.0,pregabalin,14
3723001.0,prezista,1
3723001.0,quetiapine,11
3723001.0,rabeprazole,3
3723001.0,raloxifene,27
3723001.0,raltegravir,2
3723001.0,ranibizumab,6
3723001.0,rebif,3
3723001.0,remicade,378
3723001.0,restasis,6
3723001.0,reyataz,4
3723001.0,ritalin,18
3723001.0,rituximab,1039
3723001.0,rivaroxaban,3
3723001.0,rosuvastatin,18
3723001.0,sensipar,1
3723001.0,sildenafil,21
3723001.0,sitagliptin,5
3723001.0,solifenacin,1
3723001.0,stelara,32
3723001.0,stribild,2
3723001.0,suboxone,1
3723001.0,symbicort,2
3723001.0,synagis,3
3723001.0,synthroid,16
3723001.0,tadalafil,16
3723001.0,tiotropium bromide,2
3723001.0,trastuzumab,21
3723001.0,triamcinolone,103
3723001.0,truvada,1
3723001.0,tylenol pm,2
3723001.0,ustekinumab,230
3723001.0,vaccines,338
3723001.0,valsartan,2
3723001.0,viagra,202
3723001.0,vytorin,8
3723001.0,warfarin,70
3723001.0,xarelto,6
3723001.0,xeloda,1
3723001.0,xgeva,3
3723001.0,xolair,9
3723001.0,zetia,6
3723001.0,zytiga,4
37340000.0,capecitabine,1
37340000.0,castor oil,1
37340000.0,crestor,1
37340000.0,doxycycline,1
37340000.0,glatiramer,1
37340000.0,heparin,1
37340000.0,insulin,11
37340000.0,lidocaine,2
37340000.0,melatonin,1
37340000.0,methylphenidate,1
37340000.0,paracetamol,1
39400004.0,abatacept,2
39400004.0,acetaminophen,1329
39400004.0,adalimumab,6
39400004.0,adderall,2
39400004.0,aripiprazole,4
39400004.0,aspirin,26
39400004.0,atazanavir,1
39400004.0,atorvastatin,44
39400004.0,avastin,2
39400004.0,benadryl,1
39400004.0,bevacizumab,13
39400004.0,budesonide,2
39400004.0,buprenorphine,2
39400004.0,capecitabine,3
39400004.0,celecoxib,11
39400004.0,crestor,4
39400004.0,cymbalta,2
39400004.0,dabigatran,10
39400004.0,darunavir,5
39400004.0,denosumab,1
39400004.0,doxycycline,3
39400004.0,duloxetine,14
39400004.0,enbrel,3
