Disease,Demographics,Counts
32798002.0,evista,3
32798002.0,ezetimibe,8
32798002.0,fenofibrate,13
32798002.0,fentanyl,59
32798002.0,filgrastim,9
32798002.0,fingolimod,28
32798002.0,gilenya,1
32798002.0,glatiramer,25
32798002.0,heparin,88
32798002.0,herceptin,6
32798002.0,humira,7
32798002.0,ibuprofen,140
32798002.0,imatinib,25
32798002.0,infliximab,19
32798002.0,insulin,1569
32798002.0,insulin glargine,2
32798002.0,janumet,1
32798002.0,januvia,4
32798002.0,lantus,2
32798002.0,levothyroxine,25
32798002.0,lidocaine,61
32798002.0,lipitor,15
32798002.0,liraglutide,35
32798002.0,lisdexamfetamine,1
32798002.0,lucentis,1
32798002.0,lunesta,4
32798002.0,lyrica,11
32798002.0,melatonin,437
32798002.0,memantine,379
32798002.0,methylphenidate,251
32798002.0,metoprolol,42
32798002.0,mometasone,1
32798002.0,namenda,19
32798002.0,nasonex,1
32798002.0,neulasta,2
32798002.0,neupogen,5
32798002.0,nexium,11
32798002.0,nicotine,968
32798002.0,novolog,1
32798002.0,omalizumab,3
32798002.0,orencia,2
32798002.0,oseltamivir,22
32798002.0,oxycodone,56
32798002.0,oxycontin,30
32798002.0,palivizumab,1
32798002.0,paracetamol,66
32798002.0,pegfilgrastim,6
32798002.0,pemetrexed,9
32798002.0,pitocin,4
32798002.0,pradaxa,1
32798002.0,pregabalin,49
32798002.0,prezista,1
32798002.0,quetiapine,418
32798002.0,rabeprazole,4
32798002.0,raloxifene,20
32798002.0,raltegravir,4
32798002.0,ranibizumab,10
32798002.0,rebif,2
32798002.0,remicade,2
32798002.0,restasis,1
32798002.0,reyataz,1
32798002.0,ritalin,73
32798002.0,rituximab,20
32798002.0,rivaroxaban,15
32798002.0,rosuvastatin,18
32798002.0,seroquel xr,2
32798002.0,sildenafil,64
32798002.0,sitagliptin,17
32798002.0,solifenacin,20
32798002.0,stribild,1
32798002.0,suboxone,1
32798002.0,symbicort,3
32798002.0,synagis,2
32798002.0,synthroid,4
32798002.0,tadalafil,18
32798002.0,tamiflu,5
32798002.0,telaprevir,1
32798002.0,tiotropium bromide,2
32798002.0,trastuzumab,13
32798002.0,triamcinolone,6
32798002.0,truvada,2
32798002.0,tylenol pm,3
32798002.0,ustekinumab,3
32798002.0,vaccines,168
32798002.0,valsartan,13
32798002.0,vesicare,4
32798002.0,viagra,113
32798002.0,victoza,2
32798002.0,vyvanse,3
32798002.0,warfarin,110
32798002.0,xarelto,4
32798002.0,xeloda,1
32798002.0,xolair,1
32798002.0,zetia,1
32914008.0,abatacept,2
32914008.0,abilify,15
32914008.0,abiraterone,2
32914008.0,acetaminophen,24
32914008.0,aciphex,3
32914008.0,adalimumab,2
32914008.0,adderall,14
32914008.0,aripiprazole,32
32914008.0,aspirin,32
32914008.0,atorvastatin,5
32914008.0,avastin,2
32914008.0,benadryl,15
32914008.0,benicar,1
32914008.0,bevacizumab,1
32914008.0,budesonide,2
32914008.0,buprenorphine,8
32914008.0,capecitabine,3
32914008.0,celebrex,1
32914008.0,celecoxib,5
32914008.0,cialis,9
32914008.0,copaxone,1
32914008.0,crestor,1
32914008.0,cymbalta,8
32914008.0,dabigatran,2
32914008.0,diovan,1
32914008.0,divalproex sodium,2
32914008.0,doxycycline,7
32914008.0,duloxetine,23
32914008.0,esomeprazole,2
32914008.0,eszopiclone,13
32914008.0,etanercept,3
32914008.0,evista,3
32914008.0,fenofibrate,2
32914008.0,fentanyl,10
32914008.0,fingolimod,3
32914008.0,gilenya,1
32914008.0,glatiramer,4
32914008.0,heparin,7
32914008.0,herceptin,1
32914008.0,humalog,6
32914008.0,humira,2
32914008.0,ibuprofen,24
32914008.0,imatinib,1
32914008.0,infliximab,3
32914008.0,insulin,114
32914008.0,insulin aspart,2
32914008.0,insulin detemir,1
32914008.0,insulin glargine,1
32914008.0,isentress,1
32914008.0,januvia,2
32914008.0,lantus,9
32914008.0,levemir,1
32914008.0,levothyroxine,10
32914008.0,lidocaine,9
32914008.0,lipitor,10
32914008.0,lisdexamfetamine,2
32914008.0,lunesta,35
32914008.0,lyrica,136
32914008.0,melatonin,227
32914008.0,memantine,9
32914008.0,methylphenidate,41
32914008.0,metoprolol,10
32914008.0,namenda,2
32914008.0,nasonex,1
32914008.0,nexium,5
32914008.0,nicotine,93
32914008.0,novolog,6
32914008.0,omalizumab,1
32914008.0,oxycodone,55
32914008.0,oxycontin,14
32914008.0,palivizumab,2
32914008.0,paracetamol,8
32914008.0,pradaxa,2
32914008.0,pregabalin,94
32914008.0,quetiapine,42
32914008.0,rabeprazole,1
32914008.0,raloxifene,7
32914008.0,raltegravir,1
32914008.0,remicade,6
32914008.0,restasis,2
32914008.0,reyataz,2
32914008.0,ritalin,29
32914008.0,rituximab,10
32914008.0,rivaroxaban,4
32914008.0,rosuvastatin,4
32914008.0,seroquel xr,4
32914008.0,sildenafil,16
32914008.0,sitagliptin,1
32914008.0,solifenacin,6
32914008.0,stelara,1
32914008.0,suboxone,14
32914008.0,symbicort,1
32914008.0,synagis,2
32914008.0,synthroid,4
32914008.0,tadalafil,7
32914008.0,tamiflu,1
32914008.0,triamcinolone,1
32914008.0,tylenol pm,3
32914008.0,ustekinumab,1
32914008.0,vaccines,14
32914008.0,valsartan,2
32914008.0,vesicare,1
32914008.0,viagra,35
32914008.0,vytorin,1
32914008.0,vyvanse,5
32914008.0,warfarin,18
32914008.0,xeloda,2
32914008.0,zytiga,1
34486009.0,abatacept,3
34486009.0,abilify,2
34486009.0,acetaminophen,10
34486009.0,adalimumab,7
34486009.0,adderall,4
34486009.0,androgel,1
34486009.0,aripiprazole,4
34486009.0,aspirin,59
34486009.0,atazanavir,2
34486009.0,atorvastatin,7
34486009.0,avonex,2
34486009.0,benadryl,6
34486009.0,bevacizumab,4
34486009.0,budesonide,6
34486009.0,capecitabine,2
34486009.0,cialis,17
34486009.0,copaxone,1
34486009.0,crestor,1
34486009.0,cymbalta,1
34486009.0,dabigatran,4
34486009.0,darunavir,2
34486009.0,diovan,1
34486009.0,doxycycline,8
34486009.0,duloxetine,1
34486009.0,epoetin alfa,1
34486009.0,esomeprazole,1
34486009.0,etanercept,10
34486009.0,ezetimibe,2
34486009.0,fenofibrate,6
34486009.0,fentanyl,6
34486009.0,filgrastim,2
34486009.0,fingolimod,9
34486009.0,glatiramer,7
34486009.0,gravol,1
34486009.0,heparin,49
34486009.0,ibuprofen,12
34486009.0,imatinib,5
34486009.0,infliximab,11
34486009.0,insulin,936
34486009.0,insulin aspart,2
34486009.0,insulin detemir,1
34486009.0,insulin glargine,3
34486009.0,lantus,2
34486009.0,levothyroxine,566
34486009.0,lidocaine,4
34486009.0,lipitor,4
34486009.0,liraglutide,3
34486009.0,melatonin,30
34486009.0,metoprolol,55
34486009.0,mometasone,1
34486009.0,nexium,3
34486009.0,nexplanon,1
34486009.0,nicotine,21
34486009.0,omalizumab,2
34486009.0,oseltamivir,2
34486009.0,oxycodone,1
34486009.0,oxycontin,1
34486009.0,paracetamol,4
34486009.0,pemetrexed,1
34486009.0,pitocin,1
34486009.0,pregabalin,3
34486009.0,quetiapine,6
34486009.0,raloxifene,3
34486009.0,raltegravir,2
34486009.0,rebif,2
34486009.0,remicade,1
34486009.0,ritalin,2
34486009.0,rituximab,82
34486009.0,rivaroxaban,3
34486009.0,rosuvastatin,1
34486009.0,sildenafil,7
34486009.0,suboxone,1
34486009.0,synthroid,111
34486009.0,tadalafil,2
34486009.0,trastuzumab,3
34486009.0,triamcinolone,19
34486009.0,ustekinumab,2
34486009.0,vaccines,48
34486009.0,valsartan,9
34486009.0,viagra,16
34486009.0,warfarin,42
34486009.0,xeloda,1
34840004.0,abilify,2
34840004.0,acetaminophen,61
34840004.0,aciphex,5
34840004.0,adalimumab,9
34840004.0,adderall,3
34840004.0,aranesp,1
34840004.0,aspirin,162
34840004.0,atazanavir,1
34840004.0,atorvastatin,8
34840004.0,avonex,4
34840004.0,benadryl,4
34840004.0,benicar,1
34840004.0,budesonide,1
34840004.0,buprenorphine,3
34840004.0,castor oil,18
34840004.0,celebrex,24
34840004.0,celecoxib,17
34840004.0,cialis,18
34840004.0,complera,1
34840004.0,copaxone,1
34840004.0,crestor,2
34840004.0,cymbalta,4
34840004.0,dabigatran,1
34840004.0,darunavir,3
34840004.0,divalproex sodium,1
34840004.0,doxycycline,38
34840004.0,duloxetine,2
34840004.0,enbrel,5
34840004.0,esomeprazole,5
34840004.0,eszopiclone,1
34840004.0,etanercept,10
34840004.0,ezetimibe,2
34840004.0,fentanyl,10
34840004.0,filgrastim,1
34840004.0,fluticasone propionate,1
34840004.0,heparin,14
34840004.0,humira,5
34840004.0,ibuprofen,320
34840004.0,infliximab,9
34840004.0,insulin,108
34840004.0,januvia,1
34840004.0,lantus,1
34840004.0,levothyroxine,8
34840004.0,lidocaine,61
34840004.0,lipitor,4
34840004.0,lyrica,12
34840004.0,melatonin,6
34840004.0,metoprolol,1
34840004.0,mometasone,1
34840004.0,nasonex,3
34840004.0,nexium,5
34840004.0,nicotine,14
34840004.0,oseltamivir,1
34840004.0,oxycodone,6
34840004.0,oxycontin,12
34840004.0,paracetamol,33
34840004.0,pradaxa,1
34840004.0,pregabalin,4
34840004.0,quetiapine,4
34840004.0,rabeprazole,1
34840004.0,raltegravir,1
34840004.0,remicade,3
34840004.0,rituximab,11
34840004.0,rosuvastatin,5
34840004.0,seroquel xr,1
34840004.0,sildenafil,8
34840004.0,sitagliptin,1
34840004.0,solifenacin,1
34840004.0,stelara,2
34840004.0,symbicort,2
34840004.0,synagis,1
34840004.0,synthroid,8
34840004.0,tadalafil,12
34840004.0,tamiflu,4
34840004.0,telaprevir,1
34840004.0,trastuzumab,2
34840004.0,triamcinolone,34
34840004.0,truvada,2
34840004.0,tylenol pm,2
34840004.0,ustekinumab,2
34840004.0,vaccines,20
34840004.0,viagra,26
34840004.0,vytorin,1
34840004.0,warfarin,20
34840004.0,xeloda,2
34840004.0,xolair,1
34840004.0,zetia,1
3545003.0,abatacept,1
3545003.0,acetaminophen,1
3545003.0,aciphex,1
3545003.0,adalimumab,1
3545003.0,aripiprazole,1
3545003.0,aspirin,90
3545003.0,atazanavir,2
3545003.0,atorvastatin,37
3545003.0,benadryl,1
3545003.0,bevacizumab,2
3545003.0,budesonide,2
3545003.0,buprenorphine,1
3545003.0,capecitabine,1
3545003.0,cialis,3
3545003.0,cinacalcet,7
3545003.0,crestor,2
3545003.0,dabigatran,3
3545003.0,diovan,1
3545003.0,doxycycline,13
3545003.0,esomeprazole,1
3545003.0,etanercept,1
3545003.0,everolimus,5
3545003.0,ezetimibe,2
3545003.0,fenofibrate,11
3545003.0,fentanyl,28
3545003.0,fingolimod,1
3545003.0,heparin,54
3545003.0,herceptin,2
3545003.0,ibuprofen,2
3545003.0,imatinib,10
3545003.0,infliximab,5
3545003.0,insulin,852
3545003.0,insulin aspart,1
3545003.0,insulin detemir,1
3545003.0,insulin glargine,1
3545003.0,insulin lispro,1
3545003.0,januvia,1
3545003.0,levothyroxine,42
3545003.0,lidocaine,13
3545003.0,lipitor,4
3545003.0,liraglutide,21
3545003.0,melatonin,9
3545003.0,metoprolol,55
3545003.0,nicotine,11
3545003.0,oseltamivir,2
3545003.0,oxycodone,1
3545003.0,oxycontin,1
3545003.0,paracetamol,1
3545003.0,pregabalin,1
3545003.0,rabeprazole,1
3545003.0,raloxifene,1
3545003.0,ranibizumab,1
3545003.0,rebif,1
3545003.0,remicade,1
3545003.0,rituximab,12
3545003.0,rivaroxaban,7
3545003.0,rosuvastatin,11
3545003.0,sildenafil,73
3545003.0,sitagliptin,28
3545003.0,tadalafil,20
3545003.0,tamiflu,1
3545003.0,tiotropium bromide,1
3545003.0,trastuzumab,48
3545003.0,triamcinolone,2
3545003.0,valsartan,52
3545003.0,viagra,11
3545003.0,warfarin,39
35489007.0,abatacept,29
35489007.0,abilify,998
35489007.0,abiraterone,20
35489007.0,acetaminophen,1543
35489007.0,aciphex,37
35489007.0,adalimumab,186
35489007.0,adderall,1274
35489007.0,adderall xr,63
35489007.0,afinitor,8
35489007.0,alimta,9
35489007.0,androgel,76
35489007.0,aranesp,3
35489007.0,aripiprazole,1588
35489007.0,aspirin,3591
35489007.0,atazanavir,78
35489007.0,atorvastatin,372
35489007.0,atripla,137
35489007.0,avastin,35
35489007.0,avonex,91
35489007.0,benadryl,373
35489007.0,benicar,47
35489007.0,bevacizumab,123
35489007.0,budesonide,116
35489007.0,buprenorphine,1415
35489007.0,capecitabine,76
35489007.0,castor oil,140
35489007.0,celebrex,218
35489007.0,celecoxib,396
35489007.0,cialis,1672
35489007.0,cinacalcet,16
35489007.0,complera,13
35489007.0,copaxone,79
35489007.0,crestor,90
35489007.0,cymbalta,1367
35489007.0,dabigatran,49
35489007.0,darbepoetin alfa,9
35489007.0,darunavir,61
35489007.0,denosumab,49
35489007.0,dexilant,5
35489007.0,dexlansoprazole,12
35489007.0,diovan,56
35489007.0,divalproex sodium,191
35489007.0,doxycycline,687
35489007.0,duloxetine,2442
35489007.0,enbrel,58
35489007.0,epoetin alfa,15
35489007.0,epogen,13
35489007.0,esomeprazole,88
35489007.0,eszopiclone,181
35489007.0,etanercept,284
35489007.0,everolimus,68
35489007.0,evista,35
35489007.0,ezetimibe,63
35489007.0,fenofibrate,70
35489007.0,fentanyl,3439
35489007.0,filgrastim,30
35489007.0,fingolimod,143
35489007.0,flovent hfa,4
35489007.0,fluticasone propionate,46
35489007.0,gilenya,38
35489007.0,glatiramer,196
35489007.0,gravol,15
35489007.0,heparin,948
35489007.0,herceptin,43
35489007.0,humalog,20
35489007.0,humira,77
35489007.0,hydrocodone bitartrate,30
35489007.0,hydrocortisone cream,19
35489007.0,ibuprofen,1521
35489007.0,imatinib,128
35489007.0,infliximab,345
35489007.0,insulin,13741
35489007.0,insulin aspart,27
35489007.0,insulin detemir,17
35489007.0,insulin glargine,46
35489007.0,insulin lispro,14
35489007.0,isentress,34
35489007.0,janumet,8
35489007.0,januvia,33
35489007.0,lantus,56
35489007.0,lantus solostar,4
35489007.0,levemir,11
35489007.0,levothyroxine,569
35489007.0,lidocaine,1344
35489007.0,lipitor,265
35489007.0,liraglutide,99
35489007.0,lisdexamfetamine,116
35489007.0,lovaza,12
35489007.0,lucentis,13
35489007.0,lunesta,197
35489007.0,lyrica,408
35489007.0,melatonin,4785
35489007.0,memantine,862
35489007.0,methylphenidate,1546
35489007.0,metoprolol,516
35489007.0,mometasone,29
35489007.0,namenda,101
35489007.0,nasonex,29
35489007.0,neulasta,9
35489007.0,neupogen,19
35489007.0,nexium,180
35489007.0,nexplanon,21
35489007.0,nicotine,7306
35489007.0,novolog,12
35489007.0,omalizumab,48
35489007.0,orencia,9
35489007.0,oseltamivir,82
35489007.0,oxycodone,1493
35489007.0,oxycontin,761
35489007.0,palivizumab,7
35489007.0,paracetamol,1062
35489007.0,pegfilgrastim,8
35489007.0,pemetrexed,34
35489007.0,pepto bismol,15
35489007.0,pitocin,75
35489007.0,pradaxa,7
35489007.0,pregabalin,1041
35489007.0,prevnar 13,5
35489007.0,prezista,15
35489007.0,proair hfa,6
35489007.0,quetiapine,2152
35489007.0,rabeprazole,38
35489007.0,raloxifene,143
35489007.0,raltegravir,62
35489007.0,ranibizumab,57
35489007.0,rebif,95
35489007.0,remicade,73
35489007.0,renvela,5
35489007.0,restasis,14
35489007.0,reyataz,32
35489007.0,ritalin,1596
35489007.0,rituximab,259
35489007.0,rivaroxaban,66
35489007.0,rosuvastatin,138
35489007.0,sensipar,3
35489007.0,seroquel xr,86
35489007.0,sildenafil,1021
35489007.0,sitagliptin,67
35489007.0,solifenacin,48
35489007.0,stelara,12
35489007.0,stribild,12
35489007.0,suboxone,427
35489007.0,symbicort,20
35489007.0,synagis,6
35489007.0,synthroid,377
35489007.0,tadalafil,440
35489007.0,tamiflu,53
35489007.0,telaprevir,112
35489007.0,tiotropium bromide,12
35489007.0,trastuzumab,88
35489007.0,triamcinolone,147
35489007.0,truvada,92
35489007.0,tylenol pm,57
35489007.0,ustekinumab,78
35489007.0,vaccines,2031
35489007.0,valsartan,111
35489007.0,ventolin hfa,16
35489007.0,vesicare,10
35489007.0,viagra,3088
35489007.0,victoza,11
35489007.0,vytorin,32
35489007.0,vyvanse,214
35489007.0,warfarin,951
35489007.0,xarelto,20
35489007.0,xeloda,21
35489007.0,xgeva,4
35489007.0,xolair,8
35489007.0,zetia,41
35489007.0,zytiga,8
36971009.0,abilify,1
36971009.0,acetaminophen,45
36971009.0,aciphex,3
36971009.0,adderall,3
36971009.0,aripiprazole,1
36971009.0,aspirin,83
36971009.0,atazanavir,2
36971009.0,atorvastatin,2
36971009.0,atripla,1
36971009.0,avonex,2
36971009.0,benadryl,54
36971009.0,benicar,4
36971009.0,budesonide,4
36971009.0,buprenorphine,1
36971009.0,castor oil,2
36971009.0,celebrex,6
36971009.0,cialis,20
36971009.0,copaxone,1
36971009.0,crestor,3
36971009.0,cymbalta,3
36971009.0,divalproex sodium,1
36971009.0,doxycycline,53
36971009.0,enbrel,1
36971009.0,esomeprazole,2
36971009.0,etanercept,1
36971009.0,everolimus,1
36971009.0,evista,1
36971009.0,fentanyl,1
36971009.0,fluticasone propionate,5
36971009.0,gilenya,1
36971009.0,heparin,3
36971009.0,humira,1
36971009.0,hydrocortisone cream,1
36971009.0,ibuprofen,75
36971009.0,infliximab,3
36971009.0,insulin,21
36971009.0,insulin aspart,1
36971009.0,isentress,3
36971009.0,janumet,1
36971009.0,januvia,2
36971009.0,levothyroxine,10
36971009.0,lidocaine,4
36971009.0,lipitor,7
36971009.0,lyrica,4
36971009.0,melatonin,5
36971009.0,metoprolol,4
36971009.0,mometasone,3
36971009.0,nasonex,21
36971009.0,neupogen,1
36971009.0,nexium,4
36971009.0,nexplanon,1
36971009.0,nicotine,11
36971009.0,oseltamivir,2
36971009.0,oxycodone,3
36971009.0,oxycontin,4
36971009.0,paracetamol,17
36971009.0,pitocin,1
36971009.0,prevnar 13,1
36971009.0,quetiapine,6
36971009.0,raloxifene,2
36971009.0,rebif,1
36971009.0,remicade,5
36971009.0,restasis,1
36971009.0,ritalin,5
36971009.0,sildenafil,9
36971009.0,sitagliptin,1
36971009.0,solifenacin,1
36971009.0,suboxone,1
36971009.0,symbicort,3
36971009.0,synthroid,7
36971009.0,tadalafil,4
36971009.0,tamiflu,8
36971009.0,truvada,1
36971009.0,tylenol pm,1
36971009.0,vaccines,28
36971009.0,valsartan,1
36971009.0,ventolin hfa,1
36971009.0,viagra,36
36971009.0,vytorin,3
36971009.0,warfarin,5
36971009.0,xeloda,1
36971009.0,xolair,1
36971009.0,zetia,2
36971009.0,zytiga,1
3716002.0,abatacept,1
3716002.0,acetaminophen,9
3716002.0,aciphex,2
3716002.0,adalimumab,2
3716002.0,alimta,3
3716002.0,aripiprazole,1
3716002.0,aspirin,34
3716002.0,atazanavir,2
3716002.0,atorvastatin,11
3716002.0,benadryl,5
3716002.0,bevacizumab,3
3716002.0,budesonide,8
3716002.0,buprenorphine,1
3716002.0,capecitabine,1
3716002.0,castor oil,3
3716002.0,celebrex,2
3716002.0,cialis,12
3716002.0,cinacalcet,6
3716002.0,crestor,1
3716002.0,dabigatran,1
3716002.0,darbepoetin alfa,1
3716002.0,darunavir,1
3716002.0,denosumab,1
3716002.0,divalproex sodium,2
3716002.0,doxycycline,13
3716002.0,enbrel,2
3716002.0,epogen,1
3716002.0,esomeprazole,1
3716002.0,etanercept,3
3716002.0,ezetimibe,1
3716002.0,fenofibrate,2
3716002.0,fentanyl,16
3716002.0,fluticasone propionate,4
3716002.0,gilenya,1
3716002.0,glatiramer,2
3716002.0,gravol,1
3716002.0,heparin,23
3716002.0,humira,1
3716002.0,ibuprofen,6
3716002.0,imatinib,4
3716002.0,infliximab,3
3716002.0,insulin,286
3716002.0,levothyroxine,505
3716002.0,lidocaine,10
3716002.0,lipitor,3
3716002.0,liraglutide,1
3716002.0,lucentis,1
3716002.0,melatonin,14
3716002.0,metoprolol,23
3716002.0,nexium,1
3716002.0,nicotine,11
3716002.0,oseltamivir,1
3716002.0,oxycodone,3
3716002.0,oxycontin,1
3716002.0,paracetamol,5
3716002.0,pemetrexed,5
3716002.0,pitocin,3
3716002.0,pregabalin,2
3716002.0,quetiapine,3
3716002.0,raloxifene,4
3716002.0,raltegravir,1
3716002.0,reyataz,1
3716002.0,rituximab,16
3716002.0,rivaroxaban,2
3716002.0,rosuvastatin,3
3716002.0,sildenafil,3
3716002.0,sitagliptin,8
3716002.0,synthroid,106
3716002.0,tadalafil,2
3716002.0,trastuzumab,1
3716002.0,vaccines,7
3716002.0,valsartan,5
3716002.0,viagra,26
3716002.0,victoza,1
3716002.0,warfarin,26
3716002.0,xeloda,1
3723001.0,abatacept,1610
3723001.0,abilify,62
3723001.0,abiraterone,9
3723001.0,acetaminophen,1395
3723001.0,aciphex,30
3723001.0,adalimumab,4335
3723001.0,adderall,46
3723001.0,adderall xr,3
3723001.0,afinitor,5
3723001.0,alimta,8
3723001.0,androgel,5
3723001.0,aranesp,24
3723001.0,aripiprazole,33
3723001.0,aspirin,4628
3723001.0,atazanavir,33
3723001.0,atorvastatin,298
3723001.0,atripla,14
3723001.0,avastin,125
3723001.0,avonex,40
3723001.0,benadryl,98
3723001.0,benicar,29
3723001.0,bevacizumab,219
3723001.0,budesonide,125
3723001.0,buprenorphine,78
3723001.0,capecitabine,36
3723001.0,castor oil,192
3723001.0,celebrex,925
3723001.0,celecoxib,1387
3723001.0,cialis,519
3723001.0,cinacalcet,9
3723001.0,complera,3
3723001.0,copaxone,39
3723001.0,crestor,75
3723001.0,cymbalta,132
3723001.0,dabigatran,26
3723001.0,darbepoetin alfa,6
3723001.0,darunavir,22
3723001.0,denosumab,277
3723001.0,dexilant,2
3723001.0,dexlansoprazole,9
3723001.0,diovan,29
3723001.0,divalproex sodium,2
3723001.0,doxycycline,809
3723001.0,duloxetine,132
3723001.0,enbrel,1214
3723001.0,epoetin alfa,28
3723001.0,epogen,35
3723001.0,esomeprazole,84
3723001.0,eszopiclone,12
3723001.0,etanercept,5233
3723001.0,everolimus,73
3723001.0,evista,23
3723001.0,ezetimibe,38
3723001.0,fenofibrate,64
3723001.0,fentanyl,254
3723001.0,filgrastim,60
3723001.0,fingolimod,105
3723001.0,fluticasone propionate,17
3723001.0,gilenya,27
3723001.0,glatiramer,78
3723001.0,gravol,5
3723001.0,heparin,894
3723001.0,herceptin,142
3723001.0,humalog,13
3723001.0,humira,1287
3723001.0,hydrocodone bitartrate,6
3723001.0,hydrocortisone cream,18
3723001.0,ibuprofen,3249
3723001.0,imatinib,207
3723001.0,infliximab,5390
3723001.0,insulin,7184
3723001.0,insulin aspart,10
3723001.0,insulin detemir,9
3723001.0,insulin glargine,36
3723001.0,insulin lispro,8
3723001.0,isentress,7
3723001.0,janumet,4
3723001.0,januvia,33
3723001.0,lantus,20
3723001.0,lantus solostar,1
3723001.0,levemir,8
3723001.0,levothyroxine,148
3723001.0,lidocaine,348
3723001.0,lipitor,142
3723001.0,liraglutide,20
3723001.0,lisdexamfetamine,3
3723001.0,lovaza,11
3723001.0,lucentis,39
3723001.0,lunesta,19
3723001.0,lyrica,149
3723001.0,melatonin,460
3723001.0,memantine,42
3723001.0,methylphenidate,48
3723001.0,metoprolol,89
3723001.0,mometasone,24
3723001.0,namenda,13
3723001.0,nasonex,26
3723001.0,neulasta,52
3723001.0,neupogen,53
3723001.0,nexium,86
3723001.0,nexplanon,2
3723001.0,nicotine,654
3723001.0,novolog,5
3723001.0,omalizumab,84
3723001.0,orencia,224
3723001.0,oseltamivir,52
3723001.0,oxycodone,381
3723001.0,oxycontin,246
3723001.0,palivizumab,28
3723001.0,paracetamol,751
3723001.0,pegfilgrastim,24
3723001.0,pemetrexed,42
3723001.0,pepto bismol,5
3723001.0,pitocin,2
3723001.0,pradaxa,14
3723001.0,pregabalin,161
3723001.0,prevnar 13,7
3723001.0,prezista,4
3723001.0,quetiapine,62
3723001.0,rabeprazole,32
3723001.0,raloxifene,117
3723001.0,raltegravir,17
3723001.0,ranibizumab,59
3723001.0,rebif,33
3723001.0,remicade,1039
3723001.0,renvela,6
3723001.0,restasis,35
3723001.0,reyataz,13
3723001.0,ritalin,70
3723001.0,rituximab,2981
3723001.0,rivaroxaban,43
3723001.0,rosuvastatin,111
3723001.0,sensipar,7
3723001.0,seroquel xr,1
3723001.0,sildenafil,205
3723001.0,sitagliptin,44
3723001.0,solifenacin,5
3723001.0,stelara,121
3723001.0,stribild,5
3723001.0,suboxone,30
3723001.0,symbicort,10
3723001.0,synagis,24
3723001.0,synthroid,104
3723001.0,tadalafil,93
3723001.0,tamiflu,25
3723001.0,telaprevir,13
3723001.0,tiotropium bromide,8
3723001.0,trastuzumab,164
3723001.0,triamcinolone,493
3723001.0,truvada,17
3723001.0,tylenol pm,16
3723001.0,ustekinumab,825
3723001.0,vaccines,2472
3723001.0,valsartan,55
3723001.0,ventolin hfa,2
3723001.0,vesicare,3
3723001.0,viagra,816
3723001.0,victoza,18
3723001.0,vytorin,32
3723001.0,vyvanse,9
3723001.0,warfarin,606
3723001.0,xarelto,22
3723001.0,xeloda,16
3723001.0,xgeva,17
3723001.0,xolair,28
3723001.0,zetia,27
3723001.0,zytiga,17
37340000.0,acetaminophen,3
37340000.0,aspirin,7
37340000.0,atazanavir,1
37340000.0,atorvastatin,2
37340000.0,avonex,1
37340000.0,benadryl,1
37340000.0,capecitabine,1
37340000.0,castor oil,1
37340000.0,celecoxib,3
37340000.0,cialis,1
37340000.0,crestor,1
37340000.0,cymbalta,1
37340000.0,divalproex sodium,1
37340000.0,doxycycline,5
37340000.0,duloxetine,1
37340000.0,etanercept,1
37340000.0,fentanyl,1
37340000.0,fingolimod,3
37340000.0,glatiramer,2
37340000.0,heparin,5
37340000.0,ibuprofen,1
37340000.0,infliximab,1
37340000.0,insulin,66
37340000.0,insulin glargine,1
37340000.0,levothyroxine,1
37340000.0,lidocaine,7
37340000.0,lyrica,3
37340000.0,melatonin,7
37340000.0,memantine,11
37340000.0,methylphenidate,1
37340000.0,mometasone,1
37340000.0,namenda,1
37340000.0,nicotine,11
37340000.0,oxycodone,1
37340000.0,paracetamol,2
37340000.0,pregabalin,3
37340000.0,raloxifene,1
37340000.0,rituximab,4
37340000.0,rosuvastatin,1
37340000.0,stribild,1
37340000.0,tylenol pm,1
37340000.0,vaccines,19
37340000.0,viagra,1
37340000.0,warfarin,1
39400004.0,abatacept,6
39400004.0,abiraterone,2
39400004.0,acetaminophen,2344
39400004.0,aciphex,3
39400004.0,adalimumab,30
39400004.0,adderall,5
39400004.0,aripiprazole,8
39400004.0,aspirin,152
39400004.0,atazanavir,22
39400004.0,atorvastatin,142
39400004.0,atripla,3
39400004.0,avastin,5
39400004.0,avonex,8
39400004.0,benadryl,4
39400004.0,benicar,1
39400004.0,bevacizumab,40
39400004.0,budesonide,16
39400004.0,buprenorphine,18
39400004.0,capecitabine,24
39400004.0,castor oil,6
39400004.0,celebrex,2
39400004.0,celecoxib,45
39400004.0,cialis,5
39400004.0,copaxone,3
39400004.0,crestor,10
39400004.0,cymbalta,4
39400004.0,dabigatran,33
39400004.0,darunavir,19
39400004.0,denosumab,3
39400004.0,divalproex sodium,1
39400004.0,doxycycline,45
39400004.0,duloxetine,39
39400004.0,enbrel,6
39400004.0,esomeprazole,8
39400004.0,eszopiclone,2
39400004.0,etanercept,46
39400004.0,everolimus,13
39400004.0,ezetimibe,39
39400004.0,fenofibrate,55
39400004.0,fentanyl,18
39400004.0,filgrastim,1
39400004.0,fingolimod,16
39400004.0,fluticasone propionate,1
39400004.0,gilenya,2
39400004.0,glatiramer,15
39400004.0,heparin,185
39400004.0,herceptin,4
39400004.0,humira,3
