Disease,Demographics,Counts
24693007.0,liraglutide,8
24693007.0,lunesta,39
24693007.0,lyrica,791
24693007.0,melatonin,413
24693007.0,memantine,43
24693007.0,methylphenidate,65
24693007.0,metoprolol,45
24693007.0,mometasone,7
24693007.0,namenda,18
24693007.0,nasonex,9
24693007.0,neupogen,3
24693007.0,nexium,42
24693007.0,nexplanon,4
24693007.0,nicotine,243
24693007.0,novolog,1
24693007.0,omalizumab,6
24693007.0,orencia,2
24693007.0,oseltamivir,4
24693007.0,oxycodone,325
24693007.0,oxycontin,191
24693007.0,palivizumab,1
24693007.0,paracetamol,222
24693007.0,pemetrexed,4
24693007.0,pepto bismol,1
24693007.0,pitocin,4
24693007.0,pradaxa,1
24693007.0,pregabalin,1014
24693007.0,prevnar 13,3
24693007.0,prezista,2
24693007.0,proair hfa,1
24693007.0,quetiapine,58
24693007.0,rabeprazole,8
24693007.0,raloxifene,17
24693007.0,raltegravir,4
24693007.0,ranibizumab,2
24693007.0,rebif,5
24693007.0,remicade,27
24693007.0,renvela,1
24693007.0,restasis,6
24693007.0,reyataz,1
24693007.0,ritalin,86
24693007.0,rituximab,70
24693007.0,rivaroxaban,4
24693007.0,rosuvastatin,13
24693007.0,sensipar,1
24693007.0,seroquel xr,2
24693007.0,sildenafil,54
24693007.0,sitagliptin,9
24693007.0,solifenacin,3
24693007.0,stelara,1
24693007.0,suboxone,45
24693007.0,symbicort,1
24693007.0,synthroid,85
24693007.0,tadalafil,27
24693007.0,tamiflu,10
24693007.0,telaprevir,4
24693007.0,tiotropium bromide,1
24693007.0,trastuzumab,4
24693007.0,triamcinolone,26
24693007.0,truvada,6
24693007.0,tylenol pm,5
24693007.0,ustekinumab,8
24693007.0,vaccines,312
24693007.0,valsartan,15
24693007.0,ventolin hfa,1
24693007.0,vesicare,4
24693007.0,viagra,206
24693007.0,victoza,4
24693007.0,vytorin,5
24693007.0,vyvanse,13
24693007.0,warfarin,80
24693007.0,xarelto,5
24693007.0,xeloda,2
24693007.0,xgeva,1
24693007.0,zetia,1
24700007.0,abatacept,125
24700007.0,abilify,20
24700007.0,abiraterone,17
24700007.0,acetaminophen,235
24700007.0,aciphex,4
24700007.0,adalimumab,356
24700007.0,adderall,37
24700007.0,adderall xr,2
24700007.0,afinitor,10
24700007.0,androgel,4
24700007.0,aranesp,5
24700007.0,aripiprazole,55
24700007.0,aspirin,759
24700007.0,atazanavir,9
24700007.0,atorvastatin,174
24700007.0,atripla,8
24700007.0,avastin,60
24700007.0,avonex,901
24700007.0,avonex pen,4
24700007.0,benadryl,32
24700007.0,benicar,2
24700007.0,bevacizumab,103
24700007.0,budesonide,33
24700007.0,buprenorphine,67
24700007.0,capecitabine,16
24700007.0,castor oil,30
24700007.0,celebrex,41
24700007.0,celecoxib,89
24700007.0,cialis,126
24700007.0,cinacalcet,7
24700007.0,complera,1
24700007.0,copaxone,1065
24700007.0,crestor,24
24700007.0,cymbalta,45
24700007.0,dabigatran,19
24700007.0,darbepoetin alfa,3
24700007.0,darunavir,15
24700007.0,denosumab,33
24700007.0,dexilant,5
24700007.0,dexlansoprazole,7
24700007.0,diovan,18
24700007.0,divalproex sodium,9
24700007.0,doxycycline,165
24700007.0,duloxetine,105
24700007.0,enbrel,142
24700007.0,epoetin alfa,10
24700007.0,epogen,16
24700007.0,esomeprazole,20
24700007.0,eszopiclone,14
24700007.0,etanercept,396
24700007.0,everolimus,44
24700007.0,evista,8
24700007.0,ezetimibe,17
24700007.0,fenofibrate,58
24700007.0,fentanyl,140
24700007.0,filgrastim,47
24700007.0,fingolimod,2308
24700007.0,fluticasone propionate,10
24700007.0,gilenya,602
24700007.0,glatiramer,2419
24700007.0,gravol,1
24700007.0,heparin,380
24700007.0,herceptin,90
24700007.0,humalog,9
24700007.0,humira,149
24700007.0,hydrocodone bitartrate,1
24700007.0,hydrocortisone cream,7
24700007.0,ibuprofen,366
24700007.0,imatinib,115
24700007.0,infliximab,526
24700007.0,insulin,4353
24700007.0,insulin aspart,3
24700007.0,insulin detemir,2
24700007.0,insulin glargine,10
24700007.0,insulin lispro,4
24700007.0,isentress,6
24700007.0,janumet,3
24700007.0,januvia,6
24700007.0,lantus,21
24700007.0,lantus solostar,1
24700007.0,levemir,4
24700007.0,levothyroxine,52
24700007.0,lidocaine,172
24700007.0,lipitor,78
24700007.0,liraglutide,25
24700007.0,lisdexamfetamine,17
24700007.0,lovaza,6
24700007.0,lucentis,19
24700007.0,lunesta,19
24700007.0,lyrica,66
24700007.0,melatonin,511
24700007.0,memantine,186
24700007.0,methylphenidate,120
24700007.0,metoprolol,51
24700007.0,mometasone,12
24700007.0,namenda,19
24700007.0,nasonex,7
24700007.0,neulasta,24
24700007.0,neupogen,26
24700007.0,nexium,35
24700007.0,nexplanon,3
24700007.0,nicotine,597
24700007.0,novolog,11
24700007.0,omalizumab,34
24700007.0,orencia,30
24700007.0,oseltamivir,37
24700007.0,oxycodone,136
24700007.0,oxycontin,90
24700007.0,palivizumab,19
24700007.0,paracetamol,138
24700007.0,pegfilgrastim,19
24700007.0,pemetrexed,9
24700007.0,pepto bismol,2
24700007.0,pitocin,2
24700007.0,pradaxa,8
24700007.0,pregabalin,175
24700007.0,prevnar 13,3
24700007.0,prezista,3
24700007.0,quetiapine,67
24700007.0,rabeprazole,8
24700007.0,raloxifene,42
24700007.0,raltegravir,25
24700007.0,ranibizumab,35
24700007.0,rebif,756
24700007.0,remicade,134
24700007.0,renvela,4
24700007.0,restasis,5
24700007.0,ritalin,78
24700007.0,rituximab,1258
24700007.0,rivaroxaban,23
24700007.0,rosuvastatin,45
24700007.0,sensipar,1
24700007.0,seroquel xr,3
24700007.0,sildenafil,199
24700007.0,sitagliptin,30
24700007.0,solifenacin,50
24700007.0,stelara,23
24700007.0,stribild,5
24700007.0,suboxone,16
24700007.0,symbicort,2
24700007.0,synagis,11
24700007.0,synthroid,25
24700007.0,tadalafil,71
24700007.0,tamiflu,17
24700007.0,telaprevir,9
24700007.0,tiotropium bromide,1
24700007.0,trastuzumab,102
24700007.0,triamcinolone,61
24700007.0,truvada,14
24700007.0,tylenol pm,3
24700007.0,ustekinumab,153
24700007.0,vaccines,1974
24700007.0,valsartan,34
24700007.0,vesicare,10
24700007.0,viagra,308
24700007.0,victoza,14
24700007.0,vyvanse,13
24700007.0,warfarin,191
24700007.0,xarelto,18
24700007.0,xeloda,6
24700007.0,xgeva,9
24700007.0,xolair,19
24700007.0,zetia,2
24700007.0,zytiga,6
25458004.0,acetaminophen,4
25458004.0,aciphex,4
25458004.0,aspirin,39
25458004.0,atazanavir,2
25458004.0,benadryl,1
25458004.0,bevacizumab,1
25458004.0,budesonide,1
25458004.0,buprenorphine,1
25458004.0,capecitabine,3
25458004.0,celecoxib,2
25458004.0,cialis,1
25458004.0,denosumab,1
25458004.0,dexilant,2
25458004.0,dexlansoprazole,2
25458004.0,doxycycline,3
25458004.0,esomeprazole,8
25458004.0,etanercept,1
25458004.0,fentanyl,1
25458004.0,filgrastim,1
25458004.0,heparin,5
25458004.0,ibuprofen,9
25458004.0,imatinib,1
25458004.0,infliximab,1
25458004.0,insulin,9
25458004.0,lidocaine,1
25458004.0,lipitor,1
25458004.0,lisdexamfetamine,2
25458004.0,nexium,7
25458004.0,nicotine,8
25458004.0,oseltamivir,3
25458004.0,paracetamol,1
25458004.0,pegfilgrastim,1
25458004.0,rabeprazole,4
25458004.0,raloxifene,5
25458004.0,ranibizumab,1
25458004.0,rivaroxaban,3
25458004.0,rosuvastatin,1
25458004.0,synthroid,1
25458004.0,vaccines,3
25458004.0,viagra,3
25458004.0,warfarin,5
25458004.0,xarelto,1
26889001.0,abatacept,3
26889001.0,acetaminophen,16
26889001.0,adalimumab,2
26889001.0,aspirin,17
26889001.0,atorvastatin,23
26889001.0,atripla,2
26889001.0,benadryl,1
26889001.0,bevacizumab,1
26889001.0,buprenorphine,1
26889001.0,castor oil,1
26889001.0,celecoxib,1
26889001.0,copaxone,1
26889001.0,crestor,4
26889001.0,darunavir,1
26889001.0,doxycycline,3
26889001.0,duloxetine,1
26889001.0,enbrel,1
26889001.0,etanercept,9
26889001.0,ezetimibe,2
26889001.0,fenofibrate,3
26889001.0,fentanyl,1
26889001.0,fingolimod,2
26889001.0,glatiramer,2
26889001.0,heparin,5
26889001.0,ibuprofen,37
26889001.0,imatinib,3
26889001.0,infliximab,14
26889001.0,insulin,188
26889001.0,isentress,1
26889001.0,lidocaine,2
26889001.0,lipitor,11
26889001.0,liraglutide,3
26889001.0,melatonin,2
26889001.0,metoprolol,1
26889001.0,nicotine,6
26889001.0,oxycodone,2
26889001.0,oxycontin,2
26889001.0,paracetamol,4
26889001.0,pregabalin,2
26889001.0,raloxifene,1
26889001.0,raltegravir,1
26889001.0,remicade,1
26889001.0,rituximab,15
26889001.0,rosuvastatin,5
26889001.0,sildenafil,4
26889001.0,tadalafil,3
26889001.0,trastuzumab,1
26889001.0,triamcinolone,1
26889001.0,truvada,1
26889001.0,vaccines,12
26889001.0,viagra,1
26889001.0,victoza,3
26889001.0,vytorin,1
26889001.0,warfarin,1
26889001.0,zetia,2
26929004.0,abatacept,15
26929004.0,abilify,76
26929004.0,abiraterone,11
26929004.0,acetaminophen,285
26929004.0,aciphex,11
26929004.0,adalimumab,50
26929004.0,adderall,152
26929004.0,adderall xr,8
26929004.0,afinitor,4
26929004.0,alimta,9
26929004.0,androgel,12
26929004.0,aranesp,5
26929004.0,aripiprazole,194
26929004.0,aspirin,1162
26929004.0,atazanavir,9
26929004.0,atorvastatin,305
26929004.0,atripla,2
26929004.0,avastin,46
26929004.0,avonex,17
26929004.0,benadryl,68
26929004.0,benicar,7
26929004.0,bevacizumab,60
26929004.0,budesonide,17
26929004.0,buprenorphine,53
26929004.0,capecitabine,11
26929004.0,castor oil,36
26929004.0,celebrex,74
26929004.0,celecoxib,242
26929004.0,cialis,151
26929004.0,cinacalcet,8
26929004.0,copaxone,19
26929004.0,crestor,46
26929004.0,cymbalta,46
26929004.0,dabigatran,19
26929004.0,darbepoetin alfa,3
26929004.0,darunavir,7
26929004.0,denosumab,9
26929004.0,dexilant,2
26929004.0,dexlansoprazole,5
26929004.0,diovan,10
26929004.0,divalproex sodium,16
26929004.0,doxycycline,207
26929004.0,duloxetine,78
26929004.0,enbrel,70
26929004.0,epoetin alfa,4
26929004.0,epogen,3
26929004.0,esomeprazole,19
26929004.0,eszopiclone,25
26929004.0,etanercept,171
26929004.0,everolimus,43
26929004.0,evista,17
26929004.0,ezetimibe,26
26929004.0,fenofibrate,69
26929004.0,fentanyl,103
26929004.0,filgrastim,9
26929004.0,fingolimod,74
26929004.0,fluticasone propionate,6
26929004.0,gilenya,16
26929004.0,glatiramer,74
26929004.0,gravol,2
26929004.0,heparin,707
26929004.0,herceptin,76
26929004.0,humalog,5
26929004.0,humira,29
26929004.0,hydrocortisone cream,6
26929004.0,ibuprofen,624
26929004.0,imatinib,104
26929004.0,infliximab,97
26929004.0,insulin,9757
26929004.0,insulin aspart,7
26929004.0,insulin detemir,16
26929004.0,insulin glargine,16
26929004.0,insulin lispro,6
26929004.0,isentress,2
26929004.0,janumet,4
26929004.0,januvia,17
26929004.0,lantus,4
26929004.0,levemir,3
26929004.0,levothyroxine,45
26929004.0,lidocaine,82
26929004.0,lipitor,153
26929004.0,liraglutide,153
26929004.0,lisdexamfetamine,9
26929004.0,lovaza,14
26929004.0,lucentis,15
26929004.0,lunesta,27
26929004.0,lyrica,30
26929004.0,melatonin,1284
26929004.0,memantine,2798
26929004.0,methylphenidate,241
26929004.0,metoprolol,49
26929004.0,mometasone,7
26929004.0,namenda,363
26929004.0,nasonex,7
26929004.0,neulasta,4
26929004.0,neupogen,7
26929004.0,nexium,52
26929004.0,nicotine,1947
26929004.0,novolog,4
26929004.0,omalizumab,11
26929004.0,orencia,7
26929004.0,oseltamivir,19
26929004.0,oxycodone,71
26929004.0,oxycontin,41
26929004.0,palivizumab,2
26929004.0,paracetamol,140
26929004.0,pegfilgrastim,3
26929004.0,pemetrexed,7
26929004.0,pepto bismol,2
26929004.0,pitocin,7
26929004.0,pradaxa,3
26929004.0,pregabalin,73
26929004.0,prevnar 13,1
26929004.0,prezista,3
26929004.0,quetiapine,317
26929004.0,rabeprazole,12
26929004.0,raloxifene,91
26929004.0,raltegravir,6
26929004.0,ranibizumab,12
26929004.0,rebif,6
26929004.0,remicade,36
26929004.0,renvela,1
26929004.0,restasis,9
26929004.0,ritalin,178
26929004.0,rituximab,64
26929004.0,rivaroxaban,18
26929004.0,rosuvastatin,94
26929004.0,sensipar,1
26929004.0,seroquel xr,10
26929004.0,sildenafil,171
26929004.0,sitagliptin,65
26929004.0,solifenacin,21
26929004.0,stelara,3
26929004.0,suboxone,13
26929004.0,symbicort,3
26929004.0,synagis,1
26929004.0,synthroid,27
26929004.0,tadalafil,62
26929004.0,tamiflu,68
26929004.0,telaprevir,3
26929004.0,trastuzumab,57
26929004.0,triamcinolone,23
26929004.0,truvada,6
26929004.0,tylenol pm,9
26929004.0,ustekinumab,10
26929004.0,vaccines,1608
26929004.0,valsartan,61
26929004.0,ventolin hfa,2
26929004.0,vesicare,10
26929004.0,viagra,380
26929004.0,victoza,19
26929004.0,vytorin,5
26929004.0,vyvanse,19
26929004.0,warfarin,283
26929004.0,xarelto,8
26929004.0,xeloda,1
26929004.0,xolair,4
26929004.0,zetia,11
26929004.0,zytiga,2
29384001.0,abatacept,17
29384001.0,abilify,19
29384001.0,abiraterone,6
29384001.0,acetaminophen,253
29384001.0,aciphex,111
29384001.0,adalimumab,44
29384001.0,adderall,13
29384001.0,afinitor,3
29384001.0,alimta,4
29384001.0,aranesp,1
29384001.0,aripiprazole,24
29384001.0,aspirin,1166
29384001.0,atazanavir,19
29384001.0,atorvastatin,69
29384001.0,atripla,5
29384001.0,avastin,10
29384001.0,avonex,3
29384001.0,benadryl,34
29384001.0,benicar,30
29384001.0,bevacizumab,53
29384001.0,budesonide,61
29384001.0,buprenorphine,15
29384001.0,capecitabine,47
29384001.0,castor oil,29
29384001.0,celebrex,59
29384001.0,celecoxib,164
29384001.0,cialis,92
29384001.0,cinacalcet,8
29384001.0,complera,2
29384001.0,copaxone,1
29384001.0,crestor,30
29384001.0,cymbalta,50
29384001.0,dabigatran,57
29384001.0,darbepoetin alfa,1
29384001.0,darunavir,9
29384001.0,denosumab,14
29384001.0,dexilant,19
29384001.0,dexlansoprazole,29
29384001.0,diovan,28
29384001.0,divalproex sodium,4
29384001.0,doxycycline,100
29384001.0,duloxetine,54
29384001.0,enbrel,11
29384001.0,epoetin alfa,7
29384001.0,epogen,6
29384001.0,esomeprazole,264
29384001.0,eszopiclone,7
29384001.0,etanercept,23
29384001.0,everolimus,24
29384001.0,evista,16
29384001.0,ezetimibe,21
29384001.0,fenofibrate,20
29384001.0,fentanyl,54
29384001.0,filgrastim,13
29384001.0,fingolimod,3
29384001.0,fluticasone propionate,9
29384001.0,gilenya,2
29384001.0,glatiramer,5
29384001.0,gravol,1
29384001.0,heparin,223
29384001.0,herceptin,10
29384001.0,humalog,5
29384001.0,humira,12
29384001.0,hydrocodone bitartrate,3
29384001.0,hydrocortisone cream,6
29384001.0,ibuprofen,401
29384001.0,imatinib,74
29384001.0,infliximab,100
29384001.0,insulin,1019
29384001.0,insulin aspart,3
29384001.0,insulin detemir,1
29384001.0,insulin glargine,10
29384001.0,insulin lispro,3
29384001.0,isentress,3
29384001.0,janumet,1
29384001.0,januvia,29
29384001.0,lantus,7
29384001.0,levemir,1
29384001.0,levothyroxine,104
29384001.0,lidocaine,88
29384001.0,lipitor,41
29384001.0,liraglutide,11
29384001.0,lisdexamfetamine,5
29384001.0,lunesta,2
29384001.0,lyrica,20
29384001.0,melatonin,65
29384001.0,memantine,6
29384001.0,methylphenidate,11
29384001.0,metoprolol,64
29384001.0,mometasone,6
29384001.0,namenda,2
29384001.0,nasonex,28
29384001.0,neupogen,1
29384001.0,nexium,191
29384001.0,nicotine,202
29384001.0,novolog,3
29384001.0,omalizumab,15
29384001.0,orencia,4
29384001.0,oseltamivir,16
29384001.0,oxycodone,54
29384001.0,oxycontin,6
29384001.0,palivizumab,2
29384001.0,paracetamol,157
29384001.0,pegfilgrastim,8
29384001.0,pemetrexed,10
29384001.0,pepto bismol,18
29384001.0,pradaxa,13
29384001.0,pregabalin,42
29384001.0,prezista,2
29384001.0,quetiapine,39
29384001.0,rabeprazole,214
29384001.0,raloxifene,41
29384001.0,raltegravir,12
29384001.0,ranibizumab,3
29384001.0,rebif,3
29384001.0,remicade,10
29384001.0,reyataz,3
29384001.0,ritalin,6
29384001.0,rituximab,116
29384001.0,rivaroxaban,56
29384001.0,rosuvastatin,51
29384001.0,sensipar,2
29384001.0,seroquel xr,1
29384001.0,sildenafil,35
29384001.0,sitagliptin,19
29384001.0,solifenacin,4
29384001.0,stelara,2
29384001.0,stribild,5
29384001.0,suboxone,7
29384001.0,symbicort,3
29384001.0,synagis,3
29384001.0,synthroid,37
29384001.0,tadalafil,27
29384001.0,tamiflu,13
29384001.0,telaprevir,3
29384001.0,tiotropium bromide,2
29384001.0,trastuzumab,42
29384001.0,triamcinolone,27
29384001.0,truvada,3
29384001.0,ustekinumab,3
29384001.0,vaccines,427
29384001.0,valsartan,34
29384001.0,vesicare,5
29384001.0,viagra,128
29384001.0,victoza,2
29384001.0,vytorin,12
29384001.0,vyvanse,1
29384001.0,warfarin,247
29384001.0,xarelto,11
29384001.0,xeloda,16
29384001.0,xolair,1
29384001.0,zetia,23
29384001.0,zytiga,1
30811009.0,acetaminophen,2
30811009.0,aciphex,1
30811009.0,adderall,2
30811009.0,aspirin,27
30811009.0,atazanavir,1
30811009.0,atorvastatin,1
30811009.0,avastin,1
30811009.0,bevacizumab,4
30811009.0,budesonide,1
30811009.0,celebrex,1
30811009.0,celecoxib,4
30811009.0,dabigatran,8
30811009.0,darunavir,1
30811009.0,denosumab,1
30811009.0,dexlansoprazole,1
30811009.0,doxycycline,12
30811009.0,esomeprazole,9
30811009.0,eszopiclone,1
30811009.0,etanercept,1
30811009.0,everolimus,1
30811009.0,evista,1
30811009.0,fentanyl,2
30811009.0,heparin,3
30811009.0,ibuprofen,10
30811009.0,imatinib,1
30811009.0,infliximab,4
30811009.0,insulin,9
30811009.0,lantus,1
30811009.0,lidocaine,1
30811009.0,liraglutide,2
30811009.0,memantine,1
30811009.0,nexium,1
30811009.0,paracetamol,1
30811009.0,pemetrexed,2
30811009.0,pregabalin,4
30811009.0,rabeprazole,8
30811009.0,raloxifene,1
30811009.0,rituximab,3
30811009.0,rivaroxaban,4
30811009.0,sildenafil,2
30811009.0,stribild,2
30811009.0,trastuzumab,1
30811009.0,triamcinolone,2
30811009.0,vaccines,3
30811009.0,viagra,1
30811009.0,warfarin,7
30811009.0,xgeva,1
31384009.0,abatacept,26
31384009.0,acetaminophen,31
31384009.0,aciphex,1
31384009.0,adalimumab,37
31384009.0,aripiprazole,3
31384009.0,aspirin,48
31384009.0,atazanavir,7
31384009.0,atorvastatin,27
31384009.0,atripla,1
31384009.0,avonex,3
31384009.0,benadryl,3
31384009.0,bevacizumab,4
31384009.0,budesonide,2
31384009.0,buprenorphine,1
31384009.0,capecitabine,2
31384009.0,castor oil,2
31384009.0,celebrex,1
31384009.0,celecoxib,7
31384009.0,cialis,10
31384009.0,complera,1
31384009.0,crestor,4
31384009.0,cymbalta,4
31384009.0,dabigatran,2
31384009.0,darbepoetin alfa,1
31384009.0,darunavir,2
31384009.0,denosumab,7
31384009.0,doxycycline,16
31384009.0,duloxetine,4
31384009.0,enbrel,4
31384009.0,epoetin alfa,1
31384009.0,esomeprazole,5
31384009.0,etanercept,65
31384009.0,everolimus,4
31384009.0,ezetimibe,2
31384009.0,fentanyl,6
31384009.0,fingolimod,2
31384009.0,glatiramer,2
31384009.0,heparin,37
31384009.0,herceptin,1
31384009.0,humira,3
31384009.0,ibuprofen,25
31384009.0,imatinib,10
31384009.0,infliximab,99
31384009.0,insulin,197
31384009.0,insulin aspart,2
31384009.0,insulin detemir,1
31384009.0,insulin glargine,2
31384009.0,isentress,1
31384009.0,levothyroxine,16
31384009.0,lidocaine,13
31384009.0,lipitor,2
31384009.0,liraglutide,2
31384009.0,lyrica,3
31384009.0,memantine,3
31384009.0,methylphenidate,5
31384009.0,metoprolol,6
31384009.0,mometasone,1
31384009.0,nexium,2
31384009.0,nicotine,4
31384009.0,omalizumab,8
31384009.0,orencia,2
31384009.0,oseltamivir,4
31384009.0,oxycodone,2
31384009.0,paracetamol,13
31384009.0,pegfilgrastim,1
31384009.0,pemetrexed,4
31384009.0,pitocin,2
31384009.0,pradaxa,1
31384009.0,pregabalin,15
31384009.0,prezista,1
31384009.0,quetiapine,4
31384009.0,rabeprazole,5
31384009.0,raloxifene,2
31384009.0,raltegravir,1
31384009.0,rebif,2
31384009.0,remicade,11
31384009.0,restasis,2
31384009.0,ritalin,2
31384009.0,rituximab,223
31384009.0,rosuvastatin,6
31384009.0,sildenafil,11
31384009.0,stelara,1
31384009.0,stribild,1
31384009.0,synthroid,3
31384009.0,tadalafil,6
31384009.0,telaprevir,2
31384009.0,trastuzumab,2
31384009.0,triamcinolone,8
31384009.0,truvada,1
31384009.0,ustekinumab,13
31384009.0,vaccines,56
31384009.0,valsartan,1
31384009.0,viagra,10
31384009.0,vytorin,2
31384009.0,warfarin,21
31384009.0,xarelto,1
32398004.0,abatacept,37
32398004.0,abilify,8
32398004.0,abiraterone,4
32398004.0,acetaminophen,364
32398004.0,aciphex,8
32398004.0,adalimumab,76
32398004.0,adderall,14
32398004.0,alimta,4
32398004.0,androgel,1
32398004.0,aripiprazole,14
32398004.0,aspirin,760
32398004.0,atazanavir,15
32398004.0,atorvastatin,41
32398004.0,atripla,2
32398004.0,avastin,6
32398004.0,avonex,11
32398004.0,benadryl,87
32398004.0,benicar,9
32398004.0,bevacizumab,17
32398004.0,budesonide,217
32398004.0,buprenorphine,22
32398004.0,capecitabine,12
32398004.0,castor oil,115
32398004.0,celebrex,29
32398004.0,celecoxib,33
32398004.0,cialis,139
32398004.0,cinacalcet,2
32398004.0,complera,2
32398004.0,copaxone,4
32398004.0,crestor,16
32398004.0,cymbalta,15
32398004.0,dabigatran,9
32398004.0,darbepoetin alfa,3
32398004.0,darunavir,10
32398004.0,denosumab,12
32398004.0,dexilant,1
32398004.0,dexlansoprazole,4
32398004.0,diovan,14
32398004.0,divalproex sodium,3
32398004.0,doxycycline,325
32398004.0,duloxetine,20
32398004.0,enbrel,14
32398004.0,epoetin alfa,2
32398004.0,esomeprazole,17
32398004.0,eszopiclone,2
32398004.0,etanercept,71
32398004.0,everolimus,14
32398004.0,evista,6
32398004.0,ezetimibe,22
32398004.0,fenofibrate,18
32398004.0,fentanyl,76
32398004.0,filgrastim,5
32398004.0,fingolimod,21
32398004.0,flovent hfa,5
32398004.0,fluticasone propionate,105
32398004.0,gilenya,6
32398004.0,glatiramer,12
32398004.0,gravol,3
32398004.0,heparin,173
32398004.0,herceptin,2
32398004.0,humalog,4
32398004.0,humira,14
32398004.0,hydrocodone bitartrate,1
32398004.0,hydrocortisone cream,4
32398004.0,ibuprofen,329
32398004.0,imatinib,23
32398004.0,infliximab,94
32398004.0,insulin,859
32398004.0,insulin aspart,4
32398004.0,insulin detemir,2
32398004.0,insulin glargine,6
32398004.0,insulin lispro,6
32398004.0,isentress,2
32398004.0,januvia,9
32398004.0,lantus,15
32398004.0,lantus solostar,1
32398004.0,levemir,3
32398004.0,levothyroxine,42
32398004.0,lidocaine,83
32398004.0,lipitor,24
32398004.0,liraglutide,6
32398004.0,lovaza,3
32398004.0,lucentis,6
32398004.0,lunesta,7
32398004.0,lyrica,7
32398004.0,melatonin,69
32398004.0,memantine,10
32398004.0,methylphenidate,24
32398004.0,metoprolol,53
32398004.0,mometasone,51
32398004.0,namenda,3
32398004.0,nasonex,14
32398004.0,neulasta,2
32398004.0,nexium,30
32398004.0,nexplanon,1
32398004.0,nicotine,1035
32398004.0,novolog,7
32398004.0,omalizumab,32
32398004.0,orencia,3
32398004.0,oseltamivir,271
32398004.0,oxycodone,40
32398004.0,oxycontin,15
32398004.0,palivizumab,51
32398004.0,paracetamol,232
32398004.0,pegfilgrastim,3
32398004.0,pemetrexed,2
32398004.0,pepto bismol,2
32398004.0,pitocin,5
32398004.0,pradaxa,2
32398004.0,pregabalin,21
32398004.0,prevnar 13,9
32398004.0,prezista,4
32398004.0,proair hfa,16
32398004.0,quetiapine,14
32398004.0,rabeprazole,6
32398004.0,raloxifene,17
32398004.0,raltegravir,9
32398004.0,ranibizumab,8
32398004.0,rebif,4
32398004.0,remicade,9
32398004.0,reyataz,3
32398004.0,ritalin,17
32398004.0,rituximab,101
32398004.0,rivaroxaban,9
32398004.0,rosuvastatin,23
32398004.0,seroquel xr,1
32398004.0,sildenafil,91
32398004.0,sitagliptin,11
32398004.0,solifenacin,8
32398004.0,stelara,2
32398004.0,stribild,4
32398004.0,suboxone,3
32398004.0,symbicort,64
32398004.0,synagis,13
32398004.0,synthroid,39
32398004.0,tadalafil,46
32398004.0,tamiflu,137
32398004.0,telaprevir,3
32398004.0,tiotropium bromide,68
32398004.0,trastuzumab,17
32398004.0,triamcinolone,61
32398004.0,truvada,3
32398004.0,tylenol pm,7
32398004.0,ustekinumab,15
32398004.0,vaccines,1772
32398004.0,valsartan,19
32398004.0,ventolin hfa,17
32398004.0,vesicare,4
32398004.0,viagra,224
32398004.0,vytorin,4
32398004.0,vyvanse,2
32398004.0,warfarin,162
32398004.0,xarelto,2
32398004.0,xeloda,4
32398004.0,xgeva,3
32398004.0,xolair,5
32398004.0,zetia,5
32398004.0,zytiga,2
32798002.0,abatacept,5
32798002.0,abilify,46
32798002.0,abiraterone,2
32798002.0,acetaminophen,228
32798002.0,aciphex,11
32798002.0,adalimumab,15
32798002.0,adderall,43
32798002.0,adderall xr,2
32798002.0,afinitor,1
32798002.0,androgel,5
32798002.0,aranesp,2
32798002.0,aripiprazole,333
32798002.0,aspirin,470
32798002.0,atazanavir,8
32798002.0,atorvastatin,73
32798002.0,atripla,3
32798002.0,avastin,8
32798002.0,avonex,5
32798002.0,benadryl,49
32798002.0,benicar,1
32798002.0,bevacizumab,23
32798002.0,budesonide,13
32798002.0,buprenorphine,65
32798002.0,capecitabine,22
32798002.0,castor oil,12
32798002.0,celebrex,16
32798002.0,celecoxib,56
32798002.0,cialis,102
32798002.0,cinacalcet,5
32798002.0,complera,1
32798002.0,copaxone,20
32798002.0,crestor,10
32798002.0,cymbalta,18
32798002.0,dabigatran,15
32798002.0,darbepoetin alfa,1
32798002.0,darunavir,7
32798002.0,denosumab,11
32798002.0,dexilant,2
32798002.0,dexlansoprazole,5
32798002.0,diovan,1
32798002.0,divalproex sodium,12
32798002.0,doxycycline,145
32798002.0,duloxetine,111
32798002.0,enbrel,11
32798002.0,epoetin alfa,5
32798002.0,epogen,4
32798002.0,esomeprazole,12
32798002.0,eszopiclone,16
32798002.0,etanercept,31
32798002.0,everolimus,17
32798002.0,evista,11
32798002.0,ezetimibe,14
32798002.0,fenofibrate,27
32798002.0,fentanyl,113
32798002.0,filgrastim,10
32798002.0,fingolimod,50
32798002.0,fluticasone propionate,1
32798002.0,gilenya,3
32798002.0,glatiramer,53
32798002.0,heparin,215
32798002.0,herceptin,17
32798002.0,humalog,1
32798002.0,humira,12
32798002.0,hydrocortisone cream,3
32798002.0,ibuprofen,237
32798002.0,imatinib,48
32798002.0,infliximab,54
32798002.0,insulin,2686
32798002.0,insulin aspart,2
32798002.0,insulin detemir,2
32798002.0,insulin glargine,2
32798002.0,insulin lispro,1
32798002.0,janumet,2
32798002.0,januvia,5
32798002.0,lantus,2
32798002.0,levothyroxine,43
