Disease,Demographics,Counts
26929004.0,crestor,13
26929004.0,cymbalta,17
26929004.0,dabigatran,5
26929004.0,denosumab,2
26929004.0,diovan,6
26929004.0,divalproex sodium,10
26929004.0,doxycycline,60
26929004.0,duloxetine,20
26929004.0,enbrel,38
26929004.0,epoetin alfa,1
26929004.0,esomeprazole,5
26929004.0,eszopiclone,10
26929004.0,etanercept,79
26929004.0,everolimus,12
26929004.0,evista,4
26929004.0,ezetimibe,7
26929004.0,fenofibrate,20
26929004.0,fentanyl,25
26929004.0,filgrastim,5
26929004.0,fingolimod,25
26929004.0,fluticasone propionate,2
26929004.0,gilenya,5
26929004.0,glatiramer,27
26929004.0,heparin,250
26929004.0,herceptin,15
26929004.0,humalog,2
26929004.0,humira,5
26929004.0,ibuprofen,273
26929004.0,imatinib,30
26929004.0,infliximab,20
26929004.0,insulin,4406
26929004.0,insulin aspart,2
26929004.0,insulin detemir,6
26929004.0,insulin glargine,2
26929004.0,insulin lispro,1
26929004.0,janumet,2
26929004.0,januvia,7
26929004.0,lantus,2
26929004.0,levemir,1
26929004.0,levothyroxine,14
26929004.0,lidocaine,10
26929004.0,lipitor,65
26929004.0,liraglutide,77
26929004.0,lisdexamfetamine,1
26929004.0,lovaza,1
26929004.0,lucentis,3
26929004.0,lunesta,8
26929004.0,lyrica,8
26929004.0,melatonin,701
26929004.0,memantine,1855
26929004.0,methylphenidate,87
26929004.0,metoprolol,15
26929004.0,mometasone,1
26929004.0,namenda,277
26929004.0,nasonex,1
26929004.0,neulasta,1
26929004.0,neupogen,2
26929004.0,nexium,19
26929004.0,nicotine,1053
26929004.0,novolog,2
26929004.0,omalizumab,4
26929004.0,orencia,2
26929004.0,oseltamivir,5
26929004.0,oxycodone,19
26929004.0,oxycontin,10
26929004.0,paracetamol,36
26929004.0,pegfilgrastim,1
26929004.0,pregabalin,22
26929004.0,quetiapine,137
26929004.0,rabeprazole,5
26929004.0,raloxifene,42
26929004.0,ranibizumab,4
26929004.0,remicade,12
26929004.0,restasis,7
26929004.0,ritalin,59
26929004.0,rituximab,15
26929004.0,rivaroxaban,4
26929004.0,rosuvastatin,36
26929004.0,sensipar,1
26929004.0,sildenafil,66
26929004.0,sitagliptin,25
26929004.0,solifenacin,4
26929004.0,suboxone,1
26929004.0,symbicort,1
26929004.0,synthroid,10
26929004.0,tadalafil,14
26929004.0,tamiflu,48
26929004.0,trastuzumab,8
26929004.0,triamcinolone,7
26929004.0,truvada,1
26929004.0,tylenol pm,6
26929004.0,ustekinumab,1
26929004.0,vaccines,700
26929004.0,valsartan,29
26929004.0,ventolin hfa,1
26929004.0,vesicare,3
26929004.0,viagra,168
26929004.0,victoza,6
26929004.0,vytorin,1
26929004.0,vyvanse,5
26929004.0,warfarin,96
26929004.0,xarelto,1
26929004.0,xeloda,1
26929004.0,xolair,3
26929004.0,zetia,2
29384001.0,abatacept,2
29384001.0,abilify,2
29384001.0,abiraterone,2
29384001.0,acetaminophen,94
29384001.0,aciphex,91
29384001.0,adalimumab,14
29384001.0,adderall,1
29384001.0,alimta,4
29384001.0,aripiprazole,6
29384001.0,aspirin,650
29384001.0,atazanavir,3
29384001.0,atorvastatin,22
29384001.0,atripla,2
29384001.0,avastin,2
29384001.0,avonex,1
29384001.0,benadryl,3
29384001.0,benicar,3
29384001.0,bevacizumab,10
29384001.0,budesonide,25
29384001.0,buprenorphine,4
29384001.0,capecitabine,12
29384001.0,castor oil,5
29384001.0,celebrex,11
29384001.0,celecoxib,62
29384001.0,cialis,28
29384001.0,cinacalcet,4
29384001.0,complera,2
29384001.0,copaxone,1
29384001.0,crestor,2
29384001.0,cymbalta,13
29384001.0,dabigatran,31
29384001.0,darbepoetin alfa,1
29384001.0,denosumab,4
29384001.0,dexilant,8
29384001.0,dexlansoprazole,15
29384001.0,diovan,3
29384001.0,divalproex sodium,1
29384001.0,doxycycline,27
29384001.0,duloxetine,11
29384001.0,enbrel,2
29384001.0,epoetin alfa,2
29384001.0,esomeprazole,123
29384001.0,eszopiclone,1
29384001.0,etanercept,2
29384001.0,everolimus,6
29384001.0,ezetimibe,3
29384001.0,fenofibrate,5
29384001.0,fentanyl,10
29384001.0,filgrastim,4
29384001.0,fingolimod,2
29384001.0,fluticasone propionate,2
29384001.0,heparin,73
29384001.0,herceptin,5
29384001.0,humira,1
29384001.0,hydrocodone bitartrate,1
29384001.0,hydrocortisone cream,2
29384001.0,ibuprofen,190
29384001.0,imatinib,22
29384001.0,infliximab,37
29384001.0,insulin,359
29384001.0,insulin aspart,1
29384001.0,insulin glargine,2
29384001.0,januvia,3
29384001.0,lantus,2
29384001.0,levemir,1
29384001.0,levothyroxine,49
29384001.0,lidocaine,33
29384001.0,lipitor,8
29384001.0,liraglutide,5
29384001.0,lyrica,5
29384001.0,melatonin,36
29384001.0,memantine,2
29384001.0,methylphenidate,3
29384001.0,metoprolol,15
29384001.0,mometasone,2
29384001.0,namenda,1
29384001.0,nexium,137
29384001.0,nicotine,57
29384001.0,omalizumab,5
29384001.0,oseltamivir,7
29384001.0,oxycodone,11
29384001.0,paracetamol,67
29384001.0,pegfilgrastim,4
29384001.0,pemetrexed,5
29384001.0,pepto bismol,6
29384001.0,pradaxa,10
29384001.0,pregabalin,11
29384001.0,quetiapine,5
29384001.0,rabeprazole,111
29384001.0,raloxifene,12
29384001.0,raltegravir,4
29384001.0,ranibizumab,1
29384001.0,rebif,1
29384001.0,remicade,2
29384001.0,reyataz,1
29384001.0,ritalin,3
29384001.0,rituximab,35
29384001.0,rivaroxaban,25
29384001.0,rosuvastatin,12
29384001.0,sensipar,1
29384001.0,sildenafil,11
29384001.0,sitagliptin,8
29384001.0,stelara,1
29384001.0,stribild,3
29384001.0,suboxone,2
29384001.0,synagis,1
29384001.0,synthroid,4
29384001.0,tadalafil,3
29384001.0,tamiflu,3
29384001.0,trastuzumab,12
29384001.0,triamcinolone,7
29384001.0,truvada,1
29384001.0,ustekinumab,2
29384001.0,vaccines,121
29384001.0,valsartan,8
29384001.0,vesicare,2
29384001.0,viagra,38
29384001.0,victoza,1
29384001.0,vytorin,3
29384001.0,warfarin,82
29384001.0,xarelto,4
29384001.0,xeloda,6
29384001.0,zetia,2
30811009.0,acetaminophen,1
30811009.0,aspirin,6
30811009.0,bevacizumab,2
30811009.0,dabigatran,4
30811009.0,doxycycline,9
30811009.0,esomeprazole,4
30811009.0,fentanyl,1
30811009.0,ibuprofen,4
30811009.0,imatinib,1
30811009.0,infliximab,1
30811009.0,insulin,2
30811009.0,rabeprazole,3
30811009.0,rivaroxaban,1
30811009.0,warfarin,5
31384009.0,abatacept,15
31384009.0,acetaminophen,7
31384009.0,adalimumab,12
31384009.0,aripiprazole,2
31384009.0,aspirin,10
31384009.0,atazanavir,1
31384009.0,atorvastatin,9
31384009.0,benadryl,2
31384009.0,castor oil,1
31384009.0,celebrex,1
31384009.0,celecoxib,2
31384009.0,cialis,4
31384009.0,cymbalta,3
31384009.0,denosumab,2
31384009.0,doxycycline,4
31384009.0,duloxetine,1
31384009.0,esomeprazole,2
31384009.0,etanercept,24
31384009.0,everolimus,3
31384009.0,fentanyl,1
31384009.0,fingolimod,1
31384009.0,heparin,4
31384009.0,herceptin,1
31384009.0,ibuprofen,3
31384009.0,imatinib,4
31384009.0,infliximab,40
31384009.0,insulin,75
31384009.0,isentress,1
31384009.0,levothyroxine,3
31384009.0,lidocaine,3
31384009.0,lyrica,1
31384009.0,methylphenidate,1
31384009.0,metoprolol,1
31384009.0,nexium,2
31384009.0,nicotine,1
31384009.0,omalizumab,1
31384009.0,orencia,1
31384009.0,oseltamivir,2
31384009.0,oxycodone,2
31384009.0,paracetamol,1
31384009.0,pregabalin,5
31384009.0,quetiapine,3
31384009.0,rabeprazole,2
31384009.0,raltegravir,1
31384009.0,rituximab,103
31384009.0,rosuvastatin,1
31384009.0,sildenafil,3
31384009.0,tadalafil,2
31384009.0,telaprevir,1
31384009.0,trastuzumab,1
31384009.0,ustekinumab,4
31384009.0,vaccines,17
31384009.0,viagra,6
31384009.0,vytorin,1
31384009.0,warfarin,5
32398004.0,abatacept,17
32398004.0,abilify,2
32398004.0,acetaminophen,158
32398004.0,aciphex,1
32398004.0,adalimumab,27
32398004.0,adderall,2
32398004.0,alimta,2
32398004.0,aripiprazole,7
32398004.0,aspirin,283
32398004.0,atazanavir,3
32398004.0,atorvastatin,11
32398004.0,avonex,5
32398004.0,benadryl,30
32398004.0,benicar,4
32398004.0,budesonide,99
32398004.0,buprenorphine,7
32398004.0,capecitabine,5
32398004.0,castor oil,30
32398004.0,celebrex,7
32398004.0,celecoxib,7
32398004.0,cialis,55
32398004.0,cinacalcet,1
32398004.0,crestor,3
32398004.0,cymbalta,4
32398004.0,dabigatran,5
32398004.0,darunavir,1
32398004.0,denosumab,4
32398004.0,dexlansoprazole,3
32398004.0,diovan,7
32398004.0,doxycycline,164
32398004.0,duloxetine,7
32398004.0,enbrel,5
32398004.0,esomeprazole,6
32398004.0,etanercept,21
32398004.0,everolimus,9
32398004.0,evista,1
32398004.0,ezetimibe,1
32398004.0,fenofibrate,4
32398004.0,fentanyl,14
32398004.0,filgrastim,2
32398004.0,fingolimod,10
32398004.0,fluticasone propionate,32
32398004.0,gilenya,3
32398004.0,glatiramer,1
32398004.0,gravol,1
32398004.0,heparin,50
32398004.0,humira,3
32398004.0,hydrocortisone cream,3
32398004.0,ibuprofen,105
32398004.0,imatinib,7
32398004.0,infliximab,25
32398004.0,insulin,224
32398004.0,insulin aspart,1
32398004.0,insulin glargine,2
32398004.0,insulin lispro,2
32398004.0,januvia,3
32398004.0,lantus,1
32398004.0,levemir,1
32398004.0,levothyroxine,19
32398004.0,lidocaine,14
32398004.0,lipitor,9
32398004.0,lunesta,4
32398004.0,lyrica,4
32398004.0,melatonin,20
32398004.0,memantine,5
32398004.0,methylphenidate,5
32398004.0,metoprolol,18
32398004.0,mometasone,11
32398004.0,nasonex,7
32398004.0,nexium,8
32398004.0,nicotine,359
32398004.0,novolog,2
32398004.0,omalizumab,12
32398004.0,orencia,1
32398004.0,oseltamivir,120
32398004.0,oxycodone,13
32398004.0,oxycontin,6
32398004.0,palivizumab,20
32398004.0,paracetamol,93
32398004.0,pemetrexed,1
32398004.0,pitocin,2
32398004.0,pregabalin,7
32398004.0,prevnar 13,4
32398004.0,proair hfa,2
32398004.0,quetiapine,2
32398004.0,rabeprazole,2
32398004.0,raloxifene,5
32398004.0,raltegravir,4
32398004.0,remicade,2
32398004.0,ritalin,2
32398004.0,rituximab,41
32398004.0,rivaroxaban,6
32398004.0,rosuvastatin,3
32398004.0,sildenafil,29
32398004.0,solifenacin,2
32398004.0,stelara,1
32398004.0,stribild,3
32398004.0,suboxone,1
32398004.0,symbicort,36
32398004.0,synagis,3
32398004.0,synthroid,12
32398004.0,tadalafil,10
32398004.0,tamiflu,73
32398004.0,tiotropium bromide,35
32398004.0,trastuzumab,2
32398004.0,triamcinolone,13
32398004.0,tylenol pm,3
32398004.0,ustekinumab,5
32398004.0,vaccines,703
32398004.0,valsartan,7
32398004.0,ventolin hfa,6
32398004.0,viagra,110
32398004.0,vytorin,2
32398004.0,warfarin,42
32398004.0,xolair,3
32398004.0,zetia,2
32798002.0,abatacept,1
32798002.0,abilify,12
32798002.0,acetaminophen,98
32798002.0,aciphex,5
32798002.0,adalimumab,5
32798002.0,adderall,14
32798002.0,androgel,1
32798002.0,aranesp,1
32798002.0,aripiprazole,144
32798002.0,aspirin,172
32798002.0,atazanavir,1
32798002.0,atorvastatin,21
32798002.0,benadryl,17
32798002.0,benicar,1
32798002.0,bevacizumab,5
32798002.0,budesonide,3
32798002.0,buprenorphine,20
32798002.0,capecitabine,7
32798002.0,castor oil,2
32798002.0,celebrex,4
32798002.0,celecoxib,12
32798002.0,cialis,60
32798002.0,cinacalcet,3
32798002.0,copaxone,12
32798002.0,crestor,5
32798002.0,cymbalta,5
32798002.0,dabigatran,6
32798002.0,darunavir,1
32798002.0,denosumab,2
32798002.0,dexilant,2
32798002.0,dexlansoprazole,2
32798002.0,divalproex sodium,5
32798002.0,doxycycline,44
32798002.0,duloxetine,32
32798002.0,epogen,1
32798002.0,esomeprazole,5
32798002.0,eszopiclone,4
32798002.0,etanercept,10
32798002.0,everolimus,6
32798002.0,evista,1
32798002.0,ezetimibe,2
32798002.0,fenofibrate,10
32798002.0,fentanyl,31
32798002.0,filgrastim,8
32798002.0,fingolimod,17
32798002.0,gilenya,1
32798002.0,glatiramer,14
32798002.0,heparin,44
32798002.0,herceptin,3
32798002.0,humira,3
32798002.0,ibuprofen,94
32798002.0,imatinib,13
32798002.0,infliximab,11
32798002.0,insulin,926
32798002.0,insulin glargine,1
32798002.0,janumet,1
32798002.0,januvia,3
32798002.0,levothyroxine,10
32798002.0,lidocaine,30
32798002.0,lipitor,11
32798002.0,liraglutide,28
32798002.0,lisdexamfetamine,1
32798002.0,lucentis,1
32798002.0,lunesta,1
32798002.0,lyrica,4
32798002.0,melatonin,331
32798002.0,memantine,277
32798002.0,methylphenidate,151
32798002.0,metoprolol,17
32798002.0,namenda,14
32798002.0,neulasta,2
32798002.0,neupogen,4
32798002.0,nexium,7
32798002.0,nicotine,740
32798002.0,omalizumab,1
32798002.0,oseltamivir,12
32798002.0,oxycodone,33
32798002.0,oxycontin,17
32798002.0,paracetamol,38
32798002.0,pegfilgrastim,5
32798002.0,pemetrexed,4
32798002.0,pitocin,2
32798002.0,pregabalin,25
32798002.0,quetiapine,295
32798002.0,rabeprazole,3
32798002.0,raloxifene,10
32798002.0,ranibizumab,4
32798002.0,remicade,1
32798002.0,restasis,1
32798002.0,reyataz,1
32798002.0,ritalin,39
32798002.0,rituximab,8
32798002.0,rivaroxaban,5
32798002.0,rosuvastatin,13
32798002.0,sildenafil,34
32798002.0,sitagliptin,10
32798002.0,solifenacin,15
32798002.0,suboxone,1
32798002.0,synthroid,1
32798002.0,tadalafil,9
32798002.0,tamiflu,4
32798002.0,tiotropium bromide,1
32798002.0,trastuzumab,7
32798002.0,triamcinolone,3
32798002.0,tylenol pm,1
32798002.0,ustekinumab,3
32798002.0,vaccines,92
32798002.0,valsartan,10
32798002.0,vesicare,4
32798002.0,viagra,73
32798002.0,victoza,2
32798002.0,vyvanse,2
32798002.0,warfarin,56
32798002.0,xarelto,2
32798002.0,zetia,1
32914008.0,abilify,8
32914008.0,abiraterone,2
32914008.0,acetaminophen,12
32914008.0,aciphex,1
32914008.0,adderall,8
32914008.0,aripiprazole,21
32914008.0,aspirin,20
32914008.0,atorvastatin,1
32914008.0,benadryl,8
32914008.0,budesonide,1
32914008.0,buprenorphine,5
32914008.0,capecitabine,2
32914008.0,celecoxib,1
32914008.0,cialis,7
32914008.0,copaxone,1
32914008.0,crestor,1
32914008.0,cymbalta,5
32914008.0,dabigatran,2
32914008.0,diovan,1
32914008.0,divalproex sodium,1
32914008.0,doxycycline,3
32914008.0,duloxetine,11
32914008.0,esomeprazole,2
32914008.0,eszopiclone,7
32914008.0,evista,1
32914008.0,fenofibrate,2
32914008.0,fentanyl,6
32914008.0,fingolimod,1
32914008.0,gilenya,1
32914008.0,glatiramer,1
32914008.0,heparin,4
32914008.0,humalog,6
32914008.0,humira,1
32914008.0,ibuprofen,16
32914008.0,infliximab,2
32914008.0,insulin,73
32914008.0,insulin detemir,1
32914008.0,lantus,5
32914008.0,levemir,1
32914008.0,levothyroxine,6
32914008.0,lidocaine,2
32914008.0,lipitor,7
32914008.0,lisdexamfetamine,2
32914008.0,lunesta,11
32914008.0,lyrica,124
32914008.0,melatonin,125
32914008.0,memantine,6
32914008.0,methylphenidate,27
32914008.0,metoprolol,5
32914008.0,namenda,2
32914008.0,nasonex,1
32914008.0,nexium,2
32914008.0,nicotine,50
32914008.0,novolog,5
32914008.0,oxycodone,33
32914008.0,oxycontin,9
32914008.0,palivizumab,1
32914008.0,paracetamol,5
32914008.0,pradaxa,1
32914008.0,pregabalin,65
32914008.0,quetiapine,26
32914008.0,raloxifene,4
32914008.0,raltegravir,1
32914008.0,remicade,5
32914008.0,restasis,2
32914008.0,reyataz,2
32914008.0,ritalin,22
32914008.0,rituximab,5
32914008.0,rivaroxaban,3
32914008.0,rosuvastatin,4
32914008.0,seroquel xr,3
32914008.0,sildenafil,11
32914008.0,solifenacin,4
32914008.0,stelara,1
32914008.0,suboxone,8
32914008.0,symbicort,1
32914008.0,synagis,2
32914008.0,synthroid,2
32914008.0,tadalafil,5
32914008.0,tamiflu,1
32914008.0,tylenol pm,3
32914008.0,ustekinumab,1
32914008.0,vaccines,11
32914008.0,valsartan,2
32914008.0,vesicare,1
32914008.0,viagra,25
32914008.0,vyvanse,4
32914008.0,warfarin,7
32914008.0,xeloda,2
32914008.0,zytiga,1
34486009.0,abatacept,2
34486009.0,abilify,1
34486009.0,acetaminophen,7
34486009.0,adalimumab,3
34486009.0,adderall,2
34486009.0,androgel,1
34486009.0,aripiprazole,3
34486009.0,aspirin,26
34486009.0,atorvastatin,3
34486009.0,benadryl,3
34486009.0,budesonide,4
34486009.0,capecitabine,2
34486009.0,cialis,11
34486009.0,copaxone,1
34486009.0,darunavir,1
34486009.0,doxycycline,6
34486009.0,duloxetine,1
34486009.0,epoetin alfa,1
34486009.0,etanercept,7
34486009.0,fenofibrate,2
34486009.0,fentanyl,2
34486009.0,filgrastim,1
34486009.0,fingolimod,5
34486009.0,glatiramer,4
34486009.0,gravol,1
34486009.0,heparin,25
34486009.0,ibuprofen,7
34486009.0,imatinib,1
34486009.0,infliximab,7
34486009.0,insulin,674
34486009.0,insulin aspart,1
34486009.0,insulin detemir,1
34486009.0,insulin glargine,2
34486009.0,lantus,1
34486009.0,levothyroxine,395
34486009.0,lidocaine,2
34486009.0,lipitor,2
34486009.0,liraglutide,2
34486009.0,melatonin,22
34486009.0,metoprolol,37
34486009.0,nexium,1
34486009.0,nicotine,8
34486009.0,omalizumab,1
34486009.0,oseltamivir,1
34486009.0,paracetamol,2
34486009.0,pitocin,1
34486009.0,pregabalin,1
34486009.0,quetiapine,4
34486009.0,raloxifene,1
34486009.0,raltegravir,1
34486009.0,remicade,1
34486009.0,ritalin,1
34486009.0,rituximab,63
34486009.0,sildenafil,4
34486009.0,synthroid,70
34486009.0,tadalafil,2
34486009.0,trastuzumab,2
34486009.0,triamcinolone,8
34486009.0,ustekinumab,1
34486009.0,vaccines,19
34486009.0,valsartan,7
34486009.0,viagra,9
34486009.0,warfarin,28
34486009.0,xeloda,1
34840004.0,abilify,1
34840004.0,acetaminophen,31
34840004.0,aciphex,3
34840004.0,adalimumab,5
34840004.0,adderall,1
34840004.0,aspirin,106
34840004.0,atazanavir,1
34840004.0,atorvastatin,7
34840004.0,avonex,3
34840004.0,benadryl,1
34840004.0,budesonide,1
34840004.0,buprenorphine,1
34840004.0,castor oil,17
34840004.0,celebrex,15
34840004.0,celecoxib,8
34840004.0,cialis,12
34840004.0,crestor,1
34840004.0,cymbalta,4
34840004.0,dabigatran,1
34840004.0,darunavir,2
34840004.0,doxycycline,21
34840004.0,duloxetine,1
34840004.0,enbrel,3
34840004.0,esomeprazole,2
34840004.0,etanercept,7
34840004.0,ezetimibe,2
34840004.0,fentanyl,8
34840004.0,filgrastim,1
34840004.0,fluticasone propionate,1
34840004.0,heparin,9
34840004.0,humira,4
34840004.0,ibuprofen,205
34840004.0,infliximab,6
34840004.0,insulin,57
34840004.0,levothyroxine,7
34840004.0,lidocaine,38
34840004.0,lipitor,2
34840004.0,lyrica,8
34840004.0,melatonin,2
34840004.0,metoprolol,1
34840004.0,nasonex,3
34840004.0,nexium,3
34840004.0,nicotine,12
34840004.0,oseltamivir,1
34840004.0,oxycodone,2
34840004.0,oxycontin,9
34840004.0,paracetamol,15
34840004.0,pradaxa,1
34840004.0,pregabalin,4
34840004.0,quetiapine,1
34840004.0,raltegravir,1
34840004.0,remicade,3
34840004.0,rituximab,6
34840004.0,rosuvastatin,3
34840004.0,seroquel xr,1
34840004.0,sildenafil,5
34840004.0,sitagliptin,1
34840004.0,stelara,2
34840004.0,synagis,1
34840004.0,synthroid,6
34840004.0,tadalafil,3
34840004.0,tamiflu,1
34840004.0,telaprevir,1
34840004.0,trastuzumab,1
34840004.0,triamcinolone,25
34840004.0,truvada,1
34840004.0,tylenol pm,2
34840004.0,ustekinumab,2
34840004.0,vaccines,8
34840004.0,viagra,17
34840004.0,warfarin,5
34840004.0,xeloda,1
34840004.0,zetia,1
3545003.0,abatacept,1
3545003.0,acetaminophen,1
3545003.0,aciphex,1
3545003.0,aripiprazole,1
3545003.0,aspirin,39
3545003.0,atazanavir,1
3545003.0,atorvastatin,24
3545003.0,bevacizumab,1
3545003.0,budesonide,1
3545003.0,buprenorphine,1
3545003.0,cialis,2
3545003.0,cinacalcet,4
3545003.0,crestor,1
3545003.0,dabigatran,1
3545003.0,doxycycline,8
3545003.0,etanercept,1
3545003.0,everolimus,4
3545003.0,fenofibrate,4
3545003.0,fentanyl,13
3545003.0,fingolimod,1
3545003.0,heparin,23
3545003.0,herceptin,2
3545003.0,imatinib,6
3545003.0,infliximab,1
3545003.0,insulin,604
3545003.0,insulin aspart,1
3545003.0,insulin detemir,1
3545003.0,insulin glargine,1
3545003.0,levothyroxine,27
3545003.0,lidocaine,7
3545003.0,lipitor,4
3545003.0,liraglutide,13
3545003.0,melatonin,8
3545003.0,metoprolol,35
3545003.0,nicotine,4
3545003.0,oxycontin,1
3545003.0,pregabalin,1
3545003.0,rabeprazole,1
3545003.0,raloxifene,1
3545003.0,ranibizumab,1
3545003.0,rituximab,7
3545003.0,rivaroxaban,1
3545003.0,rosuvastatin,9
3545003.0,sildenafil,43
3545003.0,sitagliptin,20
3545003.0,tadalafil,11
3545003.0,trastuzumab,29
3545003.0,triamcinolone,1
3545003.0,valsartan,35
3545003.0,viagra,8
3545003.0,warfarin,18
35489007.0,abatacept,6
35489007.0,abilify,809
35489007.0,abiraterone,15
35489007.0,acetaminophen,905
35489007.0,aciphex,19
35489007.0,adalimumab,105
35489007.0,adderall,873
35489007.0,adderall xr,38
35489007.0,afinitor,4
35489007.0,alimta,6
35489007.0,androgel,54
35489007.0,aranesp,1
35489007.0,aripiprazole,1202
35489007.0,aspirin,2185
35489007.0,atazanavir,48
35489007.0,atorvastatin,222
35489007.0,atripla,108
35489007.0,avastin,17
35489007.0,avonex,65
35489007.0,benadryl,225
35489007.0,benicar,28
35489007.0,bevacizumab,65
35489007.0,budesonide,61
35489007.0,buprenorphine,1031
35489007.0,capecitabine,40
35489007.0,castor oil,73
35489007.0,celebrex,138
35489007.0,celecoxib,291
35489007.0,cialis,1145
35489007.0,cinacalcet,9
35489007.0,complera,9
35489007.0,copaxone,51
35489007.0,crestor,56
35489007.0,cymbalta,1121
35489007.0,dabigatran,30
35489007.0,darbepoetin alfa,4
35489007.0,darunavir,37
35489007.0,denosumab,23
35489007.0,dexilant,2
35489007.0,dexlansoprazole,8
35489007.0,diovan,38
35489007.0,divalproex sodium,125
35489007.0,doxycycline,379
35489007.0,duloxetine,1944
35489007.0,enbrel,30
35489007.0,epoetin alfa,9
35489007.0,epogen,7
35489007.0,esomeprazole,54
35489007.0,eszopiclone,113
35489007.0,etanercept,196
35489007.0,everolimus,39
35489007.0,evista,21
35489007.0,ezetimibe,31
35489007.0,fenofibrate,44
35489007.0,fentanyl,2554
35489007.0,filgrastim,18
35489007.0,fingolimod,88
35489007.0,flovent hfa,2
35489007.0,fluticasone propionate,27
35489007.0,gilenya,24
35489007.0,glatiramer,118
35489007.0,gravol,7
35489007.0,heparin,562
35489007.0,herceptin,25
35489007.0,humalog,7
35489007.0,humira,42
35489007.0,hydrocodone bitartrate,24
35489007.0,hydrocortisone cream,7
35489007.0,ibuprofen,875
35489007.0,imatinib,74
35489007.0,infliximab,256
35489007.0,insulin,9308
35489007.0,insulin aspart,17
35489007.0,insulin detemir,7
35489007.0,insulin glargine,27
35489007.0,insulin lispro,4
35489007.0,isentress,22
35489007.0,janumet,4
35489007.0,januvia,19
35489007.0,lantus,31
35489007.0,lantus solostar,3
35489007.0,levemir,4
35489007.0,levothyroxine,410
35489007.0,lidocaine,866
35489007.0,lipitor,167
35489007.0,liraglutide,62
35489007.0,lisdexamfetamine,72
35489007.0,lovaza,5
35489007.0,lucentis,6
35489007.0,lunesta,122
35489007.0,lyrica,282
35489007.0,melatonin,3535
35489007.0,memantine,583
35489007.0,methylphenidate,1045
35489007.0,metoprolol,354
35489007.0,mometasone,15
35489007.0,namenda,62
35489007.0,nasonex,23
35489007.0,neulasta,7
35489007.0,neupogen,13
35489007.0,nexium,109
35489007.0,nexplanon,17
35489007.0,nicotine,5509
35489007.0,novolog,7
35489007.0,omalizumab,27
35489007.0,orencia,6
35489007.0,oseltamivir,51
35489007.0,oxycodone,973
35489007.0,oxycontin,462
35489007.0,palivizumab,4
35489007.0,paracetamol,633
35489007.0,pegfilgrastim,6
35489007.0,pemetrexed,17
35489007.0,pepto bismol,6
35489007.0,pitocin,44
35489007.0,pradaxa,6
35489007.0,pregabalin,720
35489007.0,prezista,7
35489007.0,proair hfa,3
35489007.0,quetiapine,1620
35489007.0,rabeprazole,27
35489007.0,raloxifene,92
35489007.0,raltegravir,35
35489007.0,ranibizumab,34
35489007.0,rebif,63
35489007.0,remicade,39
35489007.0,renvela,5
35489007.0,restasis,5
35489007.0,reyataz,18
35489007.0,ritalin,1029
35489007.0,rituximab,123
35489007.0,rivaroxaban,35
35489007.0,rosuvastatin,75
35489007.0,sensipar,2
35489007.0,seroquel xr,72
35489007.0,sildenafil,609
35489007.0,sitagliptin,35
35489007.0,solifenacin,28
35489007.0,stelara,7
35489007.0,stribild,7
35489007.0,suboxone,273
35489007.0,symbicort,11
35489007.0,synagis,3
35489007.0,synthroid,269
35489007.0,tadalafil,240
35489007.0,tamiflu,37
35489007.0,telaprevir,65
35489007.0,tiotropium bromide,7
35489007.0,trastuzumab,52
35489007.0,triamcinolone,95
35489007.0,truvada,67
35489007.0,tylenol pm,31
35489007.0,ustekinumab,49
35489007.0,vaccines,1143
35489007.0,valsartan,68
35489007.0,ventolin hfa,6
35489007.0,vesicare,4
35489007.0,viagra,2181
35489007.0,victoza,7
35489007.0,vytorin,10
35489007.0,vyvanse,147
35489007.0,warfarin,583
35489007.0,xarelto,12
35489007.0,xeloda,9
35489007.0,xgeva,1
35489007.0,xolair,6
35489007.0,zetia,19
35489007.0,zytiga,4
36971009.0,acetaminophen,22
36971009.0,aciphex,3
36971009.0,adderall,1
36971009.0,aspirin,46
36971009.0,atripla,1
36971009.0,avonex,1
36971009.0,benadryl,38
36971009.0,benicar,2
36971009.0,budesonide,3
36971009.0,celebrex,1
36971009.0,cialis,5
36971009.0,crestor,3
36971009.0,cymbalta,1
36971009.0,divalproex sodium,1
36971009.0,doxycycline,49
36971009.0,esomeprazole,2
36971009.0,etanercept,1
36971009.0,fluticasone propionate,4
36971009.0,gilenya,1
36971009.0,heparin,1
36971009.0,ibuprofen,40
36971009.0,infliximab,3
36971009.0,insulin,8
36971009.0,levothyroxine,6
36971009.0,lidocaine,3
36971009.0,lipitor,4
36971009.0,lyrica,3
36971009.0,melatonin,4
36971009.0,metoprolol,3
36971009.0,mometasone,2
36971009.0,nasonex,13
36971009.0,neupogen,1
36971009.0,nexium,1
36971009.0,nicotine,6
36971009.0,oseltamivir,2
36971009.0,oxycodone,1
36971009.0,oxycontin,1
36971009.0,paracetamol,10
36971009.0,prevnar 13,1
36971009.0,quetiapine,3
36971009.0,remicade,3
36971009.0,ritalin,3
36971009.0,sildenafil,5
36971009.0,sitagliptin,1
36971009.0,solifenacin,1
36971009.0,symbicort,2
36971009.0,synthroid,6
36971009.0,tadalafil,1
36971009.0,tamiflu,5
36971009.0,truvada,1
36971009.0,tylenol pm,1
