,,0
73211009.0,insulin aspart,1
73211009.0,humalog,2
21134002.0,buprenorphine,1
22298006.0,darunavir,1
59927004.0,lidocaine,1
49049000.0,warfarin,1
59927004.0,vaccines,1
24700007.0,gilenya,1
74732009.0,ritalin,1
49049000.0,methylphenidate,1
22298006.0,everolimus,1
73211009.0,everolimus,1
hypertension,rivaroxaban,1
49601007.0,dabigatran,1
73211009.0,rivaroxaban,1
195967001.0,rivaroxaban,1
195967001.0,dabigatran,1
43116000.0,lidocaine,1
35489007.0,memantine,1
3723001.0,melatonin,1
200936003.0,melatonin,1
43116000.0,vaccines,1
